"Re","Im","Norm","Order"
1.6493,0,1.6493,6
0.8885,0,0.8885,7
-0.2596,0,0.2596,8
-1.4242,0,1.4242,9
-2.188,0,2.188,10
-3.7002,0,3.7002,11
-4.9489,0,4.9489,12
-5.8098,0,5.8098,13
-6.9249,0,6.9249,14
-8.6572,0,8.6572,15
8.5839,0,8.5839,1
7.482,0,7.482,2
6.0494,0,6.0494,3
4.8893,0,4.8893,4
3.7455,0,3.7455,5
2.9142,0,2.9142,6
1.6571,0,1.6571,7
0.0968,0,0.0968,8
-1.088,0,1.088,9
-2.1992,0,2.1992,10
-3.1431,0,3.1431,11
-3.9654,0,3.9654,12
-6.1422,0,6.1422,13
-7.2941,0,7.2941,14
-9.5724,0,9.5724,15
9.251,0,9.251,1
7.4427,0,7.4427,2
6.0998,0,6.0998,3
4.4254,0,4.4254,4
3.9947,0,3.9947,5
2.1162,0,2.1162,6
1.3167,0,1.3167,7
0.757,0,0.757,8
-0.958,0,0.958,9
-1.94,0,1.94,10
-3.657,0,3.657,11
-4.9559,0,4.9559,12
-6.2588,0,6.2588,13
-7.9049,0,7.9049,14
-9.0897,0,9.0897,15
9.9185,0,9.9185,1
7.8994,0,7.8994,2
6.9288,0,6.9288,3
5.3857,0,5.3857,4
4.3726,0,4.3726,5
3.3293,0,3.3293,6
1.5411,0,1.5411,7
-0.1032,0,0.1032,8
-1.0213,0,1.0213,9
-2.0112,0,2.0112,10
-3.3345,0,3.3345,11
-5.4133,0,5.4133,12
-6.6063,0,6.6063,13
-7.5168,0,7.5168,14
-10.0242,0,10.0242,15
8.573,0,8.573,1
6.991,0,6.991,2
5.9384,0,5.9384,3
4.4882,0,4.4882,4
3.7635,0,3.7635,5
2.1805,0,2.1805,6
0.7945,0,0.7945,7
-0.3727,0,0.3727,8
-0.9049,0,0.9049,9
-2.0995,0,2.0995,10
-3.4618,0,3.4618,11
-5.1758,0,5.1758,12
-5.9752,0,5.9752,13
-7.3468,0,7.3468,14
-9.2158,0,9.2158,15
9.5687,0,9.5687,1
8.1327,0,8.1327,2
6.2217,0,6.2217,3
4.873,0,4.873,4
4.1068,0,4.1068,5
2.8106,0,2.8106,6
1.5415,0,1.5415,7
0.1014,0,0.1014,8
-1.5681,0,1.5681,9
-2.5307,0,2.5307,10
-3.4038,0,3.4038,11
-4.9336,0,4.9336,12
-6.0677,0,6.0677,13
-7.2732,0,7.2732,14
-9.9888,0,9.9888,15
9.315,0,9.315,1
7.6237,0,7.6237,2
6.2674,0,6.2674,3
4.3393,0,4.3393,4
3.7172,0,3.7172,5
2.5918,0,2.5918,6
1.6455,0,1.6455,7
-0.4981,0,0.4981,8
-1.2653,0,1.2653,9
-2.1125,0,2.1125,10
-2.8956,0,2.8956,11
-4.1343,0,4.1343,12
-5.4085,0,5.4085,13
-7.768,0,7.768,14
-9.1166,0,9.1166,15
8.8693,0,8.8693,1
6.7049,0,6.7049,2
5.5237,0,5.5237,3
4.6248,0,4.6248,4
3.2877,0,3.2877,5
1.9117,0,1.9117,6
0.3102,0,0.3102,7
-0.5254,0,0.5254,8
-1.4561,0,1.4561,9
-3.3343,0,3.3343,10
-4.379,0,4.379,11
-4.8962,0,4.8962,12
-6.1725,0,6.1725,13
-7.1609,0,7.1609,14
-9.4351,0,9.4351,15
9.6797,0,9.6797,1
8.377,0,8.377,2
6.4628,0,6.4628,3
4.5753,0,4.5753,4
3.4361,0,3.4361,5
2.3644,0,2.3644,6
1.205,0,1.205,7
0.4627,0,0.4627,8
-0.7462,0,0.7462,9
-1.899,0,1.899,10
-2.4517,0,2.4517,11
-3.9788,0,3.9788,12
-5.85,0,5.85,13
-7.3615,0,7.3615,14
-8.6329,0,8.6329,15
8.3236,0,8.3236,1
7.2866,0,7.2866,2
5.5535,0,5.5535,3
4.8963,0,4.8963,4
3.0546,0,3.0546,5
2.1,0,2.1,6
1.0413,0,1.0413,7
0.083,0,0.083,8
-0.9589,0,0.9589,9
-1.9735,0,1.9735,10
-3.3897,0,3.3897,11
-4.367,0,4.367,12
-5.6777,0,5.6777,13
-6.5192,0,6.5192,14
-8.8138,0,8.8138,15
8.389,0,8.389,1
7.4961,0,7.4961,2
6.3666,0,6.3666,3
4.74,0,4.74,4
3.7051,0,3.7051,5
2.3597,0,2.3597,6
1.5097,0,1.5097,7
0.2275,0,0.2275,8
-0.9686,0,0.9686,9
-1.8634,0,1.8634,10
-2.7711,0,2.7711,11
-4.3775,0,4.3775,12
-5.9851,0,5.9851,13
-6.3251,0,6.3251,14
-9.1597,0,9.1597,15
8.776,0,8.776,1
7.0337,0,7.0337,2
4.9035,0,4.9035,3
3.2925,0,3.2925,4
2.4483,0,2.4483,5
1.2462,0,1.2462,6
0.7369,0,0.7369,7
0.0949,0,0.0949,8
-1.7258,0,1.7258,9
-2.857,0,2.857,10
-3.7271,0,3.7271,11
-4.906,0,4.906,12
-6.7063,0,6.7063,13
-7.9775,0,7.9775,14
-10.5748,0,10.5748,15
8.7797,0,8.7797,1
7.451,0,7.451,2
5.6267,0,5.6267,3
4.1943,0,4.1943,4
2.9985,0,2.9985,5
1.8023,0,1.8023,6
0.8573,0,0.8573,7
-0.0998,0,0.0998,8
-1.6506,0,1.6506,9
-2.3661,0,2.3661,10
-3.4465,0,3.4465,11
-5.0797,0,5.0797,12
-6.0193,0,6.0193,13
-7.4977,0,7.4977,14
-8.9935,0,8.9935,15
8.8948,0,8.8948,1
7.9059,0,7.9059,2
6.4235,0,6.4235,3
4.7738,0,4.7738,4
3.7254,0,3.7254,5
2.4778,0,2.4778,6
1.0321,0,1.0321,7
0.1517,0,0.1517,8
-0.9066,0,0.9066,9
-2.0114,0,2.0114,10
-3.1286,0,3.1286,11
-4.5512,0,4.5512,12
-6.229,0,6.229,13
-7.8255,0,7.8255,14
-8.5477,0,8.5477,15
9.6125,0,9.6125,1
6.9897,0,6.9897,2
6.0526,0,6.0526,3
4.5107,0,4.5107,4
3.4707,0,3.4707,5
2.176,0,2.176,6
1.8603,0,1.8603,7
0.5564,0,0.5564,8
-0.91,0,0.91,9
-2.3146,0,2.3146,10
-3.3943,0,3.3943,11
-4.3823,0,4.3823,12
-5.6421,0,5.6421,13
-7.4503,0,7.4503,14
-8.3425,0,8.3425,15
9.5319,0,9.5319,1
7.7508,0,7.7508,2
6.1227,0,6.1227,3
4.7993,0,4.7993,4
2.972,0,2.972,5
2.0433,0,2.0433,6
1.0749,0,1.0749,7
0.4554,0,0.4554,8
-0.9992,0,0.9992,9
-2.0715,0,2.0715,10
-2.7977,0,2.7977,11
-4.4396,0,4.4396,12
-5.5134,0,5.5134,13
-8.0741,0,8.0741,14
-8.6141,0,8.6141,15
10.172,0,10.172,1
7.3238,0,7.3238,2
5.6712,0,5.6712,3
4.4609,0,4.4609,4
3.0315,0,3.0315,5
2.2926,0,2.2926,6
0.9534,0,0.9534,7
0.1077,0,0.1077,8
-0.6009,0,0.6009,9
-1.9058,0,1.9058,10
-2.816,0,2.816,11
-3.8171,0,3.8171,12
-5.3629,0,5.3629,13
-6.9228,0,6.9228,14
-9.2399,0,9.2399,15
8.8663,0,8.8663,1
7.1063,0,7.1063,2
5.4246,0,5.4246,3
4.0237,0,4.0237,4
3.3125,0,3.3125,5
2.2646,0,2.2646,6
0.8603,0,0.8603,7
-0.4824,0,0.4824,8
-1.1037,0,1.1037,9
-2.228,0,2.228,10
-4.1063,0,4.1063,11
-5.5019,0,5.5019,12
-6.2728,0,6.2728,13
-7.216,0,7.216,14
-8.5581,0,8.5581,15
9.9979,0,9.9979,1
7.6838,0,7.6838,2
5.8103,0,5.8103,3
5.0253,0,5.0253,4
3.3765,0,3.3765,5
1.6028,0,1.6028,6
1.1658,0,1.1658,7
-0.1038,0,0.1038,8
-1.3719,0,1.3719,9
-2.6554,0,2.6554,10
-3.6356,0,3.6356,11
-4.8021,0,4.8021,12
-6.9607,0,6.9607,13
-7.9411,0,7.9411,14
-9.2557,0,9.2557,15
9.1942,0,9.1942,1
7.5523,0,7.5523,2
6.1818,0,6.1818,3
4.8013,0,4.8013,4
3.714,0,3.714,5
2.2589,0,2.2589,6
1.3619,0,1.3619,7
-0.0075,0,0.0075,8
-1.5384,0,1.5384,9
-2.5281,0,2.5281,10
-4.1085,0,4.1085,11
-4.3657,0,4.3657,12
-6.0228,0,6.0228,13
-6.5725,0,6.5725,14
-9.6838,0,9.6838,15
9.3179,0,9.3179,1
7.8001,0,7.8001,2
6.0943,0,6.0943,3
4.1234,0,4.1234,4
3.1629,0,3.1629,5
2.0395,0,2.0395,6
0.9106,0,0.9106,7
-0.0254,0,0.0254,8
-0.6693,0,0.6693,9
-2.2063,0,2.2063,10
-3.6546,0,3.6546,11
-4.2995,0,4.2995,12
-5.3993,0,5.3993,13
-6.9169,0,6.9169,14
-9.9255,0,9.9255,15
9.7088,0,9.7088,1
7.6928,0,7.6928,2
6.7268,0,6.7268,3
5.3759,0,5.3759,4
3.3669,0,3.3669,5
2.1386,0,2.1386,6
1.3158,0,1.3158,7
0.4606,0,0.4606,8
-0.7936,0,0.7936,9
-2.0195,0,2.0195,10
-3.292,0,3.292,11
-4.4598,0,4.4598,12
-6.0027,0,6.0027,13
-7.1573,0,7.1573,14
-8.6218,0,8.6218,15
8.4732,0,8.4732,1
7.341,0,7.341,2
6.2365,0,6.2365,3
5.0394,0,5.0394,4
3.573,0,3.573,5
2.342,0,2.342,6
0.6455,0,0.6455,7
-0.1185,0,0.1185,8
-1.2127,0,1.2127,9
-1.9938,0,1.9938,10
-2.9177,0,2.9177,11
-4.2498,0,4.2498,12
-5.5706,0,5.5706,13
-7.5935,0,7.5935,14
-10.0446,0,10.0446,15
9.5163,0,9.5163,1
7.1951,0,7.1951,2
6.7923,0,6.7923,3
5.1998,0,5.1998,4
3.3327,0,3.3327,5
2.6171,0,2.6171,6
1.3142,0,1.3142,7
0.0799,0,0.0799,8
-1.1457,0,1.1457,9
-2.3201,0,2.3201,10
-3.1016,0,3.1016,11
-4.8442,0,4.8442,12
-5.8344,0,5.8344,13
-7.5083,0,7.5083,14
-8.6938,0,8.6938,15
8.779,0,8.779,1
7.0592,0,7.0592,2
6.4892,0,6.4892,3
5.176,0,5.176,4
3.1584,0,3.1584,5
1.553,0,1.553,6
1.3387,0,1.3387,7
0.2852,0,0.2852,8
-0.6043,0,0.6043,9
-1.918,0,1.918,10
-2.7204,0,2.7204,11
-4.6505,0,4.6505,12
-5.4537,0,5.4537,13
-6.5841,0,6.5841,14
-8.2835,0,8.2835,15
8.4749,0,8.4749,1
6.66,0,6.66,2
5.9435,0,5.9435,3
4.4082,0,4.4082,4
3.395,0,3.395,5
2.3896,0,2.3896,6
1.3486,0,1.3486,7
0.2924,0,0.2924,8
-1.1826,0,1.1826,9
-2.9584,0,2.9584,10
-3.5168,0,3.5168,11
-4.6454,0,4.6454,12
-6.5227,0,6.5227,13
-7.537,0,7.537,14
-9.2811,0,9.2811,15
8.0883,0,8.0883,1
7.3818,0,7.3818,2
6.2585,0,6.2585,3
4.523,0,4.523,4
3.9905,0,3.9905,5
1.9347,0,1.9347,6
0.9716,0,0.9716,7
-0.001,0,0.001,8
-1.0365,0,1.0365,9
-2.6904,0,2.6904,10
-4.1413,0,4.1413,11
-4.7131,0,4.7131,12
-6.5456,0,6.5456,13
-8.5344,0,8.5344,14
-9.2744,0,9.2744,15
8.3843,0,8.3843,1
6.6167,0,6.6167,2
5.4869,0,5.4869,3
4.6666,0,4.6666,4
2.7345,0,2.7345,5
2.1453,0,2.1453,6
0.5246,0,0.5246,7
-0.1649,0,0.1649,8
-1,0,1,9
-2.4388,0,2.4388,10
-3.9066,0,3.9066,11
-5.4192,0,5.4192,12
-6.3237,0,6.3237,13
-8.6444,0,8.6444,14
-10.016,0,10.016,15
8.1669,0,8.1669,1
7.1664,0,7.1664,2
5.3208,0,5.3208,3
4.5612,0,4.5612,4
3.5354,0,3.5354,5
2.6168,0,2.6168,6
0.9674,0,0.9674,7
-0.5574,0,0.5574,8
-0.9993,0,0.9993,9
-2.1297,0,2.1297,10
-3.4582,0,3.4582,11
-4.8997,0,4.8997,12
-5.7948,0,5.7948,13
-7.2592,0,7.2592,14
-9.4406,0,9.4406,15
8.3526,0,8.3526,1
7.3484,0,7.3484,2
6.1696,0,6.1696,3
5.114,0,5.114,4
3.7394,0,3.7394,5
2.0394,0,2.0394,6
1.3108,0,1.3108,7
-0.3441,0,0.3441,8
-1.4483,0,1.4483,9
-2.0703,0,2.0703,10
-3.6491,0,3.6491,11
-4.723,0,4.723,12
-5.139,0,5.139,13
-7.016,0,7.016,14
-9.1734,0,9.1734,15
10.2756,0,10.2756,1
8.4649,0,8.4649,2
7.2884,0,7.2884,3
5.331,0,5.331,4
3.569,0,3.569,5
2.9371,0,2.9371,6
1.6931,0,1.6931,7
-0.3559,0,0.3559,8
-1.3425,0,1.3425,9
-2.0844,0,2.0844,10
-3.543,0,3.543,11
-5.2003,0,5.2003,12
-6.0135,0,6.0135,13
-7.7881,0,7.7881,14
-9.6358,0,9.6358,15
8.5011,0,8.5011,1
7.1841,0,7.1841,2
5.7925,0,5.7925,3
4.9756,0,4.9756,4
3.3984,0,3.3984,5
2.4346,0,2.4346,6
1.5957,0,1.5957,7
0.1485,0,0.1485,8
-0.6712,0,0.6712,9
-1.6829,0,1.6829,10
-3.2505,0,3.2505,11
-4.7163,0,4.7163,12
-5.8252,0,5.8252,13
-7.3295,0,7.3295,14
-9.1247,0,9.1247,15
10.3054,0,10.3054,1
8.6032,0,8.6032,2
7.1723,0,7.1723,3
5.3883,0,5.3883,4
3.0669,0,3.0669,5
2.4169,0,2.4169,6
0.505,0,0.505,7
-0.6358,0,0.6358,8
-1.5607,0,1.5607,9
-3.2781,0,3.2781,10
-4.2794,0,4.2794,11
-5.2357,0,5.2357,12
-6.3737,0,6.3737,13
-7.4543,0,7.4543,14
-9.1246,0,9.1246,15
8.94,0,8.94,1
6.7672,0,6.7672,2
5.872,0,5.872,3
5.0019,0,5.0019,4
3.6616,0,3.6616,5
2.9869,0,2.9869,6
1.0549,0,1.0549,7
-0.2717,0,0.2717,8
-1.4145,0,1.4145,9
-2.6313,0,2.6313,10
-3.1435,0,3.1435,11
-4.4679,0,4.4679,12
-5.4078,0,5.4078,13
-7.713,0,7.713,14
-9.1359,0,9.1359,15
8.9527,0,8.9527,1
7.1394,0,7.1394,2
5.5535,0,5.5535,3
4.0376,0,4.0376,4
3.0526,0,3.0526,5
1.9929,0,1.9929,6
1.0553,0,1.0553,7
-0.6755,0,0.6755,8
-1.4581,0,1.4581,9
-2.4703,0,2.4703,10
-3.7526,0,3.7526,11
-4.6895,0,4.6895,12
-6.3571,0,6.3571,13
-7.4191,0,7.4191,14
-9.2227,0,9.2227,15
8.7001,0,8.7001,1
7.2501,0,7.2501,2
5.9319,0,5.9319,3
4.3571,0,4.3571,4
3.4657,0,3.4657,5
2.37,0,2.37,6
1.3397,0,1.3397,7
0.1293,0,0.1293,8
-1.3375,0,1.3375,9
-2.0854,0,2.0854,10
-3.2741,0,3.2741,11
-4.4058,0,4.4058,12
-6.2579,0,6.2579,13
-7.9598,0,7.9598,14
-9.4498,0,9.4498,15
8.6727,0,8.6727,1
7.2826,0,7.2826,2
5.399,0,5.399,3
4.983,0,4.983,4
2.8357,0,2.8357,5
1.9446,0,1.9446,6
1.0722,0,1.0722,7
-0.3556,0,0.3556,8
-1.3814,0,1.3814,9
-2.5586,0,2.5586,10
-3.5072,0,3.5072,11
-4.9076,0,4.9076,12
-5.9859,0,5.9859,13
-7.1199,0,7.1199,14
-9.16,0,9.16,15
8.8892,0,8.8892,1
7.6551,0,7.6551,2
6.1435,0,6.1435,3
4.0036,0,4.0036,4
2.8606,0,2.8606,5
2.4646,0,2.4646,6
0.883,0,0.883,7
-0.15,0,0.15,8
-1.2856,0,1.2856,9
-1.8246,0,1.8246,10
-3.2003,0,3.2003,11
-4.39,0,4.39,12
-6.2825,0,6.2825,13
-7.6214,0,7.6214,14
-9.0829,0,9.0829,15
9.4666,0,9.4666,1
7.2479,0,7.2479,2
6.5452,0,6.5452,3
5.1052,0,5.1052,4
2.9809,0,2.9809,5
2.3293,0,2.3293,6
1.1154,0,1.1154,7
-0.1552,0,0.1552,8
-1.0074,0,1.0074,9
-2.134,0,2.134,10
-3.3322,0,3.3322,11
-4.524,0,4.524,12
-6.6306,0,6.6306,13
-7.4871,0,7.4871,14
-9.4203,0,9.4203,15
8.2528,0,8.2528,1
6.6051,0,6.6051,2
5.2598,0,5.2598,3
3.9394,0,3.9394,4
2.5506,0,2.5506,5
1.5668,0,1.5668,6
0.5096,0,0.5096,7
-0.4024,0,0.4024,8
-1.0428,0,1.0428,9
-2.1829,0,2.1829,10
-4.074,0,4.074,11
-5.153,0,5.153,12
-6.2781,0,6.2781,13
-8.0623,0,8.0623,14
-9.1476,0,9.1476,15
9.7213,0,9.7213,1
7.623,0,7.623,2
6.2995,0,6.2995,3
4.5136,0,4.5136,4
3.431,0,3.431,5
2.7961,0,2.7961,6
1.2009,0,1.2009,7
0.2451,0,0.2451,8
-0.2663,0,0.2663,9
-1.6166,0,1.6166,10
-3.0418,0,3.0418,11
-3.8059,0,3.8059,12
-4.9235,0,4.9235,13
-6.3924,0,6.3924,14
-9.2515,0,9.2515,15
9.0192,0,9.0192,1
7.0664,0,7.0664,2
6.1375,0,6.1375,3
4.614,0,4.614,4
3.842,0,3.842,5
2.5002,0,2.5002,6
1.5969,0,1.5969,7
-0.1083,0,0.1083,8
-0.7462,0,0.7462,9
-1.6998,0,1.6998,10
-3.3094,0,3.3094,11
-4.8956,0,4.8956,12
-5.7668,0,5.7668,13
-7.3669,0,7.3669,14
-9.4317,0,9.4317,15
9.0986,0,9.0986,1
6.91,0,6.91,2
5.802,0,5.802,3
5.0285,0,5.0285,4
3.8087,0,3.8087,5
3.0243,0,3.0243,6
1.6104,0,1.6104,7
0.0627,0,0.0627,8
-1.2224,0,1.2224,9
-2.3566,0,2.3566,10
-3.2168,0,3.2168,11
-3.7931,0,3.7931,12
-5.4895,0,5.4895,13
-6.7455,0,6.7455,14
-8.8756,0,8.8756,15
8.7811,0,8.7811,1
7.8233,0,7.8233,2
6.3779,0,6.3779,3
5.1256,0,5.1256,4
2.9188,0,2.9188,5
1.3581,0,1.3581,6
0.8205,0,0.8205,7
-0.1697,0,0.1697,8
-1.1581,0,1.1581,9
-2.5469,0,2.5469,10
-3.5849,0,3.5849,11
-4.8035,0,4.8035,12
-6.0605,0,6.0605,13
-7.9629,0,7.9629,14
-8.8279,0,8.8279,15
9.4052,0,9.4052,1
8.0338,0,8.0338,2
6.335,0,6.335,3
4.6881,0,4.6881,4
3.7522,0,3.7522,5
2.0028,0,2.0028,6
1.0348,0,1.0348,7
-0.254,0,0.254,8
-1.0291,0,1.0291,9
-2.0155,0,2.0155,10
-3.0706,0,3.0706,11
-4.9097,0,4.9097,12
-5.8253,0,5.8253,13
-7.0517,0,7.0517,14
-9.6333,0,9.6333,15
9.7614,0,9.7614,1
7.4631,0,7.4631,2
5.2663,0,5.2663,3
4.2483,0,4.2483,4
2.8665,0,2.8665,5
2.0268,0,2.0268,6
0.8287,0,0.8287,7
-0.3375,0,0.3375,8
-1.3093,0,1.3093,9
-2.3836,0,2.3836,10
-3.6528,0,3.6528,11
-4.8054,0,4.8054,12
-5.9199,0,5.9199,13
-7.1695,0,7.1695,14
-8.8728,0,8.8728,15
8.692,0,8.692,1
6.4686,0,6.4686,2
5.706,0,5.706,3
4.531,0,4.531,4
3.7253,0,3.7253,5
1.6909,0,1.6909,6
0.429,0,0.429,7
-0.2972,0,0.2972,8
-1.5482,0,1.5482,9
-2.7336,0,2.7336,10
-3.8269,0,3.8269,11
-5.1553,0,5.1553,12
-7.0883,0,7.0883,13
-8.0458,0,8.0458,14
-10.1019,0,10.1019,15
9.7548,0,9.7548,1
7.1894,0,7.1894,2
5.9043,0,5.9043,3
4.3702,0,4.3702,4
3.4082,0,3.4082,5
2.1926,0,2.1926,6
0.946,0,0.946,7
-0.0969,0,0.0969,8
-1.5209,0,1.5209,9
-2.2041,0,2.2041,10
-3.313,0,3.313,11
-4.659,0,4.659,12
-5.6264,0,5.6264,13
-6.9617,0,6.9617,14
-8.496,0,8.496,15
9.4506,0,9.4506,1
7.9969,0,7.9969,2
6.3081,0,6.3081,3
5.1922,0,5.1922,4
4.0415,0,4.0415,5
2.4677,0,2.4677,6
1.3349,0,1.3349,7
-0.0098,0,0.0098,8
-0.918,0,0.918,9
-1.6587,0,1.6587,10
-4.0436,0,4.0436,11
-4.5111,0,4.5111,12
-5.954,0,5.954,13
-6.9986,0,6.9986,14
-9.2901,0,9.2901,15
9.728,0,9.728,1
7.1418,0,7.1418,2
6.2074,0,6.2074,3
4.9017,0,4.9017,4
4.0805,0,4.0805,5
2.8536,0,2.8536,6
1.7376,0,1.7376,7
0.6009,0,0.6009,8
-0.6634,0,0.6634,9
-2.6183,0,2.6183,10
-3.1318,0,3.1318,11
-4.1974,0,4.1974,12
-5.3495,0,5.3495,13
-7.2403,0,7.2403,14
-8.5694,0,8.5694,15
9.7898,0,9.7898,1
7.2394,0,7.2394,2
5.6442,0,5.6442,3
4.5174,0,4.5174,4
3.3741,0,3.3741,5
2.0098,0,2.0098,6
0.9845,0,0.9845,7
-0.1119,0,0.1119,8
-0.9577,0,0.9577,9
-2.9096,0,2.9096,10
-3.7213,0,3.7213,11
-4.7907,0,4.7907,12
-6.7284,0,6.7284,13
-8.0271,0,8.0271,14
-9.9286,0,9.9286,15
8.8167,0,8.8167,1
7.3191,0,7.3191,2
6.0296,0,6.0296,3
4.955,0,4.955,4
3.0878,0,3.0878,5
2.2415,0,2.2415,6
1.4793,0,1.4793,7
-0.022,0,0.022,8
-1.1193,0,1.1193,9
-2.6322,0,2.6322,10
-3.2398,0,3.2398,11
-4.1637,0,4.1637,12
-6.4636,0,6.4636,13
-7.52,0,7.52,14
-9.0404,0,9.0404,15
9.4338,0,9.4338,1
7.5488,0,7.5488,2
5.5619,0,5.5619,3
4.0161,0,4.0161,4
3.1646,0,3.1646,5
1.5907,0,1.5907,6
0.3045,0,0.3045,7
-0.5275,0,0.5275,8
-1.5838,0,1.5838,9
-2.9632,0,2.9632,10
-4.1415,0,4.1415,11
-5.4878,0,5.4878,12
-5.964,0,5.964,13
-7.8353,0,7.8353,14
-9.4446,0,9.4446,15
9.2264,0,9.2264,1
7.982,0,7.982,2
5.8834,0,5.8834,3
4.3247,0,4.3247,4
3.6987,0,3.6987,5
2.7003,0,2.7003,6
1.2316,0,1.2316,7
0.4044,0,0.4044,8
-0.6739,0,0.6739,9
-1.7036,0,1.7036,10
-3.8962,0,3.8962,11
-4.3594,0,4.3594,12
-5.3594,0,5.3594,13
-6.4927,0,6.4927,14
-8.5941,0,8.5941,15
9.874,0,9.874,1
7.6231,0,7.6231,2
6.24,0,6.24,3
4.771,0,4.771,4
3.1168,0,3.1168,5
2.321,0,2.321,6
1.5034,0,1.5034,7
-0.1109,0,0.1109,8
-0.5772,0,0.5772,9
-2.1281,0,2.1281,10
-3.096,0,3.096,11
-3.9201,0,3.9201,12
-6.4262,0,6.4262,13
-7.6988,0,7.6988,14
-9.3407,0,9.3407,15
8.1882,0,8.1882,1
6.6039,0,6.6039,2
5.641,0,5.641,3
4.1786,0,4.1786,4
3.2662,0,3.2662,5
2.4661,0,2.4661,6
1.0595,0,1.0595,7
0.0742,0,0.0742,8
-0.9025,0,0.9025,9
-1.8981,0,1.8981,10
-3.08,0,3.08,11
-5.1891,0,5.1891,12
-5.9949,0,5.9949,13
-7.8883,0,7.8883,14
-9.2277,0,9.2277,15
9.5972,0,9.5972,1
8.1495,0,8.1495,2
6.9405,0,6.9405,3
5.7985,0,5.7985,4
5.0853,0,5.0853,5
3.458,0,3.458,6
1.1233,0,1.1233,7
0.1026,0,0.1026,8
-0.7535,0,0.7535,9
-2.2933,0,2.2933,10
-3.1874,0,3.1874,11
-4.3599,0,4.3599,12
-5.8812,0,5.8812,13
-7.4101,0,7.4101,14
-8.6613,0,8.6613,15
10.7081,0,10.7081,1
8.5653,0,8.5653,2
6.6583,0,6.6583,3
4.8872,0,4.8872,4
4.1373,0,4.1373,5
2.0884,0,2.0884,6
0.8541,0,0.8541,7
0.2026,0,0.2026,8
-0.718,0,0.718,9
-2.2691,0,2.2691,10
-3.9295,0,3.9295,11
-4.6969,0,4.6969,12
-6.3008,0,6.3008,13
-8.263,0,8.263,14
-8.8906,0,8.8906,15
8.9151,0,8.9151,1
7.5329,0,7.5329,2
5.9443,0,5.9443,3
4.3633,0,4.3633,4
3.4008,0,3.4008,5
1.8972,0,1.8972,6
0.8359,0,0.8359,7
-0.4262,0,0.4262,8
-1.1225,0,1.1225,9
-2.4102,0,2.4102,10
-3.8337,0,3.8337,11
-4.9818,0,4.9818,12
-6.2396,0,6.2396,13
-7.3773,0,7.3773,14
-8.4757,0,8.4757,15
9.1238,0,9.1238,1
7.1983,0,7.1983,2
6.5749,0,6.5749,3
4.8974,0,4.8974,4
2.9874,0,2.9874,5
1.6032,0,1.6032,6
0.3514,0,0.3514,7
-0.1214,0,0.1214,8
-1.1823,0,1.1823,9
-2.5594,0,2.5594,10
-3.2432,0,3.2432,11
-3.9255,0,3.9255,12
-5.7466,0,5.7466,13
-6.7039,0,6.7039,14
-8.716,0,8.716,15
9.0072,0,9.0072,1
8.0625,0,8.0625,2
6.3582,0,6.3582,3
5.3847,0,5.3847,4
3.8222,0,3.8222,5
2.49,0,2.49,6
0.9118,0,0.9118,7
0.4166,0,0.4166,8
-1.0588,0,1.0588,9
-2.4101,0,2.4101,10
-4.0559,0,4.0559,11
-4.716,0,4.716,12
-6.3473,0,6.3473,13
-7.5609,0,7.5609,14
-9.9923,0,9.9923,15
8.5654,0,8.5654,1
7.6529,0,7.6529,2
6.5567,0,6.5567,3
5.9083,0,5.9083,4
2.9649,0,2.9649,5
2.1163,0,2.1163,6
0.8211,0,0.8211,7
-0.2882,0,0.2882,8
-0.9167,0,0.9167,9
-2.4577,0,2.4577,10
-3.5387,0,3.5387,11
-5.0974,0,5.0974,12
-5.7342,0,5.7342,13
-7.4045,0,7.4045,14
-9.2367,0,9.2367,15
9.1387,0,9.1387,1
6.9693,0,6.9693,2
5.7632,0,5.7632,3
4.4847,0,4.4847,4
3.3383,0,3.3383,5
2.0961,0,2.0961,6
1.4584,0,1.4584,7
-0.3839,0,0.3839,8
-1.3376,0,1.3376,9
-2.1088,0,2.1088,10
-3.1917,0,3.1917,11
-4.4597,0,4.4597,12
-5.7785,0,5.7785,13
-7.2735,0,7.2735,14
-9.0589,0,9.0589,15
8.7759,0,8.7759,1
7.5402,0,7.5402,2
5.6006,0,5.6006,3
3.8237,0,3.8237,4
2.9452,0,2.9452,5
2.1149,0,2.1149,6
0.9074,0,0.9074,7
-0.2119,0,0.2119,8
-0.6765,0,0.6765,9
-2.3982,0,2.3982,10
-4.022,0,4.022,11
-4.7041,0,4.7041,12
-6.1494,0,6.1494,13
-7.4563,0,7.4563,14
-8.8759,0,8.8759,15
8.6462,0,8.6462,1
7.0202,0,7.0202,2
6.4478,0,6.4478,3
4.6851,0,4.6851,4
3.5731,0,3.5731,5
3.0195,0,3.0195,6
1.4479,0,1.4479,7
-0.0199,0,0.0199,8
-1.1652,0,1.1652,9
-2.4094,0,2.4094,10
-3.5288,0,3.5288,11
-5.0773,0,5.0773,12
-6.1842,0,6.1842,13
-7.5332,0,7.5332,14
-8.9198,0,8.9198,15
8.2134,0,8.2134,1
6.9994,0,6.9994,2
5.2402,0,5.2402,3
4.2587,0,4.2587,4
3.1076,0,3.1076,5
2.2335,0,2.2335,6
1.0253,0,1.0253,7
0.0439,0,0.0439,8
-0.7876,0,0.7876,9
