"Re","Im","Norm","Order"
3.2642,0,3.2642,4
2.1952,0,2.1952,5
1.7099,0,1.7099,6
1.2063,0,1.2063,7
0.0352,0,0.0352,8
-0.3267,0,0.3267,9
-0.4565,0,0.4565,10
-1.6703,0,1.6703,11
-1.9485,0,1.9485,12
-4.0344,0,4.0344,13
-4.8357,0,4.8357,14
-5.5191,0,5.5191,15
7.4619,0,7.4619,1
5.4119,0,5.4119,2
4.8833,0,4.8833,3
4.1746,0,4.1746,4
3.6088,0,3.6088,5
1.8474,0,1.8474,6
0.5241,0,0.5241,7
-0.1903,0,0.1903,8
-0.4077,0,0.4077,9
-2.5864,0,2.5864,10
-3.2966,0,3.2966,11
-4.1356,0,4.1356,12
-5.3483,0,5.3483,13
-5.8739,0,5.8739,14
-7.9797,0,7.9797,15
6.8737,0,6.8737,1
4.7142,0,4.7142,2
4.0267,0,4.0267,3
3.5265,0,3.5265,4
2.9205,0,2.9205,5
2.3658,0,2.3658,6
1.7244,0,1.7244,7
-0.2275,0,0.2275,8
-1.7492,0,1.7492,9
-2.2154,0,2.2154,10
-2.9119,0,2.9119,11
-3.1592,0,3.1592,12
-4.4731,0,4.4731,13
-6.7157,0,6.7157,14
-8.2771,0,8.2771,15
5.5518,0,5.5518,1
4.6625,0,4.6625,2
4.1247,0,4.1247,3
3.52,0,3.52,4
2.9334,0,2.9334,5
1.6306,0,1.6306,6
0.4754,0,0.4754,7
-0.0211,0,0.0211,8
-0.4642,0,0.4642,9
-1.8154,0,1.8154,10
-2.8236,0,2.8236,11
-3.791,0,3.791,12
-4.9757,0,4.9757,13
-5.9541,0,5.9541,14
-6.7148,0,6.7148,15
8.0382,0,8.0382,1
4.7922,0,4.7922,2
4.1323,0,4.1323,3
3.3727,0,3.3727,4
2.2597,0,2.2597,5
1.8901,0,1.8901,6
0.6097,0,0.6097,7
0.0472,0,0.0472,8
-0.7769,0,0.7769,9
-0.978,0,0.978,10
-3.9416,0,3.9416,11
-3.9772,0,3.9772,12
-4.9873,0,4.9873,13
-5.3899,0,5.3899,14
-6.7602,0,6.7602,15
5.9802,0,5.9802,1
5.2594,0,5.2594,2
4.6777,0,4.6777,3
3.6407,0,3.6407,4
2.577,0,2.577,5
1.8846,0,1.8846,6
1.5764,0,1.5764,7
-0.1678,0,0.1678,8
-0.2982,0,0.2982,9
-1.4189,0,1.4189,10
-2.8473,0,2.8473,11
-4.0731,0,4.0731,12
-4.6061,0,4.6061,13
-6.1747,0,6.1747,14
-6.3136,0,6.3136,15
7.3712,0,7.3712,1
4.9939,0,4.9939,2
3.9623,0,3.9623,3
3.8051,0,3.8051,4
3.2068,0,3.2068,5
2.6184,0,2.6184,6
1.1294,0,1.1294,7
0.4402,0,0.4402,8
0.167,0,0.167,9
-1.7047,0,1.7047,10
-2.3309,0,2.3309,11
-3.2044,0,3.2044,12
-4.0516,0,4.0516,13
-5.7605,0,5.7605,14
-7.7857,0,7.7857,15
6.9608,0,6.9608,1
4.0166,0,4.0166,2
3.8585,0,3.8585,3
2.7507,0,2.7507,4
2.1332,0,2.1332,5
1.5066,0,1.5066,6
0.6826,0,0.6826,7
0.2914,0,0.2914,8
-0.9404,0,0.9404,9
-1.5327,0,1.5327,10
-2.1851,0,2.1851,11
-3.724,0,3.724,12
-4.7294,0,4.7294,13
-5.7554,0,5.7554,14
-6.23,0,6.23,15
6.6232,0,6.6232,1
5.1048,0,5.1048,2
4.0666,0,4.0666,3
3.1692,0,3.1692,4
2.241,0,2.241,5
0.7646,0,0.7646,6
0.1186,0,0.1186,7
-0.3863,0,0.3863,8
-0.7198,0,0.7198,9
-1.5142,0,1.5142,10
-2.6852,0,2.6852,11
-3.1818,0,3.1818,12
-3.6444,0,3.6444,13
-4.6374,0,4.6374,14
-5.9606,0,5.9606,15
7.2027,0,7.2027,1
6.289,0,6.289,2
5.1325,0,5.1325,3
3.8732,0,3.8732,4
2.5958,0,2.5958,5
1.8403,0,1.8403,6
1.0409,0,1.0409,7
0.5046,0,0.5046,8
-0.8748,0,0.8748,9
-1.9066,0,1.9066,10
-2.5808,0,2.5808,11
-3.4389,0,3.4389,12
-4.3059,0,4.3059,13
-4.7049,0,4.7049,14
-6.6801,0,6.6801,15
7.1101,0,7.1101,1
4.6803,0,4.6803,2
4.4273,0,4.4273,3
3.0654,0,3.0654,4
2.7403,0,2.7403,5
2.1005,0,2.1005,6
0.548,0,0.548,7
-0.2304,0,0.2304,8
-1.3095,0,1.3095,9
-1.5257,0,1.5257,10
-2.5309,0,2.5309,11
-2.9911,0,2.9911,12
-3.9785,0,3.9785,13
-5.3691,0,5.3691,14
-6.5844,0,6.5844,15
5.4936,0,5.4936,1
5.3426,0,5.3426,2
4.2966,0,4.2966,3
3.9805,0,3.9805,4
2.6317,0,2.6317,5
1.9836,0,1.9836,6
1.5425,0,1.5425,7
0.3972,0,0.3972,8
-0.3977,0,0.3977,9
-1.8152,0,1.8152,10
-3.4524,0,3.4524,11
-3.7924,0,3.7924,12
-5.0475,0,5.0475,13
-5.8534,0,5.8534,14
-6.6791,0,6.6791,15
6.9253,0,6.9253,1
6.2709,0,6.2709,2
4.5963,0,4.5963,3
2.9143,0,2.9143,4
1.8823,0,1.8823,5
1.7616,0,1.7616,6
0.3363,0,0.3363,7
-0.6566,0,0.6566,8
-0.9284,0,0.9284,9
-1.2893,0,1.2893,10
-3.0469,0,3.0469,11
-3.6645,0,3.6645,12
-4.7374,0,4.7374,13
-5.5678,0,5.5678,14
-5.8916,0,5.8916,15
6.4095,0,6.4095,1
5.6972,0,5.6972,2
3.7293,0,3.7293,3
2.7086,0,2.7086,4
1.5745,0,1.5745,5
0.8463,0,0.8463,6
0.5167,0,0.5167,7
-0.98,0,0.98,8
-2.2356,0,2.2356,9
-2.3769,0,2.3769,10
-2.6775,0,2.6775,11
-3.7604,0,3.7604,12
-4.3755,0,4.3755,13
-4.7218,0,4.7218,14
-7.1328,0,7.1328,15
4.8387,0,4.8387,1
4.4364,0,4.4364,2
3.2206,0,3.2206,3
2.9205,0,2.9205,4
1.7906,0,1.7906,5
1.5443,0,1.5443,6
1.0136,0,1.0136,7
-0.749,0,0.749,8
-1.0074,0,1.0074,9
-2.0594,0,2.0594,10
-2.7626,0,2.7626,11
-3.3234,0,3.3234,12
-4.1572,0,4.1572,13
-4.5346,0,4.5346,14
-5.9235,0,5.9235,15
6.7323,0,6.7323,1
5.387,0,5.387,2
4.3979,0,4.3979,3
3.5182,0,3.5182,4
2.8461,0,2.8461,5
0.9037,0,0.9037,6
0.3774,0,0.3774,7
-0.3795,0,0.3795,8
-1.468,0,1.468,9
-2.3952,0,2.3952,10
-2.5915,0,2.5915,11
-3.4975,0,3.4975,12
-4.883,0,4.883,13
-5.474,0,5.474,14
-6.7387,0,6.7387,15
6.2923,0,6.2923,1
4.9865,0,4.9865,2
3.9572,0,3.9572,3
3.0567,0,3.0567,4
2.4155,0,2.4155,5
1.6155,0,1.6155,6
0.7402,0,0.7402,7
-0.3363,0,0.3363,8
-0.5773,0,0.5773,9
-1.4558,0,1.4558,10
-2.2314,0,2.2314,11
-4.3154,0,4.3154,12
-4.7362,0,4.7362,13
-4.9428,0,4.9428,14
-6.1454,0,6.1454,15
6.3267,0,6.3267,1
5.4396,0,5.4396,2
4.8688,0,4.8688,3
3.3249,0,3.3249,4
2.9604,0,2.9604,5
2.6516,0,2.6516,6
0.3366,0,0.3366,7
-0.4563,0,0.4563,8
-1.1909,0,1.1909,9
-1.5471,0,1.5471,10
-2.2392,0,2.2392,11
-3.401,0,3.401,12
-3.7976,0,3.7976,13
-4.814,0,4.814,14
-6.5664,0,6.5664,15
7.5949,0,7.5949,1
6.2929,0,6.2929,2
4.8882,0,4.8882,3
3.7748,0,3.7748,4
2.527,0,2.527,5
1.8265,0,1.8265,6
1.186,0,1.186,7
-0.6599,0,0.6599,8
-1.208,0,1.208,9
-1.9139,0,1.9139,10
-2.9723,0,2.9723,11
-3.5957,0,3.5957,12
-4.6635,0,4.6635,13
-5.0689,0,5.0689,14
-7.1696,0,7.1696,15
7.1716,0,7.1716,1
5.2538,0,5.2538,2
4.3316,0,4.3316,3
3.6591,0,3.6591,4
1.4772,0,1.4772,5
1.3206,0,1.3206,6
0.7815,0,0.7815,7
-0.0793,0,0.0793,8
-1.0755,0,1.0755,9
-1.4936,0,1.4936,10
-2.2476,0,2.2476,11
-3.2062,0,3.2062,12
-3.3471,0,3.3471,13
-4.0919,0,4.0919,14
-6.4674,0,6.4674,15
6.7464,0,6.7464,1
6.1473,0,6.1473,2
5.5935,0,5.5935,3
3.0416,0,3.0416,4
2.4052,0,2.4052,5
1.3657,0,1.3657,6
0.6618,0,0.6618,7
-0.7933,0,0.7933,8
-1.5595,0,1.5595,9
-2.1727,0,2.1727,10
-2.4155,0,2.4155,11
-3.8228,0,3.8228,12
-4.9018,0,4.9018,13
-6.0321,0,6.0321,14
-7.7966,0,7.7966,15
6.5893,0,6.5893,1
6.2054,0,6.2054,2
4.2319,0,4.2319,3
3.6244,0,3.6244,4
3.0492,0,3.0492,5
1.8864,0,1.8864,6
0.5884,0,0.5884,7
-0.226,0,0.226,8
-1.2072,0,1.2072,9
-1.9387,0,1.9387,10
-2.5002,0,2.5002,11
-3.4238,0,3.4238,12
-5.738,0,5.738,13
-5.9342,0,5.9342,14
-7.9524,0,7.9524,15
5.9175,0,5.9175,1
3.9229,0,3.9229,2
3.77,0,3.77,3
2.9492,0,2.9492,4
1.9081,0,1.9081,5
1.2373,0,1.2373,6
0.3152,0,0.3152,7
-0.9031,0,0.9031,8
-1.0476,0,1.0476,9
-2.1412,0,2.1412,10
-2.4177,0,2.4177,11
-3.3293,0,3.3293,12
-4.4017,0,4.4017,13
-4.906,0,4.906,14
-5.2635,0,5.2635,15
6.1191,0,6.1191,1
5.2421,0,5.2421,2
4.2177,0,4.2177,3
3.6044,0,3.6044,4
2.7863,0,2.7863,5
1.6776,0,1.6776,6
0.8542,0,0.8542,7
0.4694,0,0.4694,8
-1.1185,0,1.1185,9
-1.8552,0,1.8552,10
-2.7503,0,2.7503,11
-4.3894,0,4.3894,12
-5.226,0,5.226,13
-5.8657,0,5.8657,14
-8.3807,0,8.3807,15
6.5559,0,6.5559,1
5.6211,0,5.6211,2
4.1756,0,4.1756,3
3.4871,0,3.4871,4
2.8339,0,2.8339,5
2.5144,0,2.5144,6
1.3241,0,1.3241,7
0.4564,0,0.4564,8
-0.1001,0,0.1001,9
-1.4872,0,1.4872,10
-2.3194,0,2.3194,11
-3.681,0,3.681,12
-4.373,0,4.373,13
-5.4955,0,5.4955,14
-6.9194,0,6.9194,15
7.7884,0,7.7884,1
5.6184,0,5.6184,2
5.016,0,5.016,3
4.23,0,4.23,4
2.8685,0,2.8685,5
1.6229,0,1.6229,6
0.7335,0,0.7335,7
0.4537,0,0.4537,8
-0.2624,0,0.2624,9
-1.5176,0,1.5176,10
-2.3855,0,2.3855,11
-3.5543,0,3.5543,12
-4.5349,0,4.5349,13
-5.0933,0,5.0933,14
-7.5743,0,7.5743,15
7.4518,0,7.4518,1
5.5053,0,5.5053,2
4.3685,0,4.3685,3
3.2117,0,3.2117,4
2.2407,0,2.2407,5
1.5653,0,1.5653,6
0.9679,0,0.9679,7
-0.085,0,0.085,8
-0.5329,0,0.5329,9
-1.0981,0,1.0981,10
-2.5025,0,2.5025,11
-3.021,0,3.021,12
-3.9585,0,3.9585,13
-5.119,0,5.119,14
-6.183,0,6.183,15
6.4113,0,6.4113,1
5.6564,0,5.6564,2
4.2156,0,4.2156,3
3.9177,0,3.9177,4
2.9792,0,2.9792,5
1.8276,0,1.8276,6
0.5192,0,0.5192,7
-0.3547,0,0.3547,8
-1.2744,0,1.2744,9
-1.5405,0,1.5405,10
-2.0209,0,2.0209,11
-3.1868,0,3.1868,12
-3.797,0,3.797,13
-4.5588,0,4.5588,14
-6.6358,0,6.6358,15
7.0402,0,7.0402,1
5.7809,0,5.7809,2
4.7688,0,4.7688,3
3.3944,0,3.3944,4
2.1334,0,2.1334,5
1.487,0,1.487,6
0.0242,0,0.0242,7
-0.3814,0,0.3814,8
-0.5414,0,0.5414,9
-1.0318,0,1.0318,10
-3.3113,0,3.3113,11
-3.6769,0,3.6769,12
-5.1399,0,5.1399,13
-5.6237,0,5.6237,14
-6.8554,0,6.8554,15
7.5556,0,7.5556,1
4.975,0,4.975,2
4.5631,0,4.5631,3
3.6599,0,3.6599,4
3.0144,0,3.0144,5
2.4896,0,2.4896,6
1.4585,0,1.4585,7
0.5754,0,0.5754,8
-0.4635,0,0.4635,9
-1.4389,0,1.4389,10
-2.6726,0,2.6726,11
-3.3665,0,3.3665,12
-4.5046,0,4.5046,13
-5.0083,0,5.0083,14
-5.6819,0,5.6819,15
6.6062,0,6.6062,1
5.8978,0,5.8978,2
5.3784,0,5.3784,3
4.0096,0,4.0096,4
3.1576,0,3.1576,5
2.2615,0,2.2615,6
1.5134,0,1.5134,7
-0.1267,0,0.1267,8
-0.9625,0,0.9625,9
-1.3988,0,1.3988,10
-1.836,0,1.836,11
-2.8894,0,2.8894,12
-3.2777,0,3.2777,13
-6.5385,0,6.5385,14
-7.1431,0,7.1431,15
5.8301,0,5.8301,1
5.4999,0,5.4999,2
4.4684,0,4.4684,3
2.4059,0,2.4059,4
1.4456,0,1.4456,5
0.1257,0,0.1257,6
-0.1987,0,0.1987,7
-1.1192,0,1.1192,8
-1.3481,0,1.3481,9
-2.1215,0,2.1215,10
-2.3719,0,2.3719,11
-3.7689,0,3.7689,12
-4.3844,0,4.3844,13
-4.9914,0,4.9914,14
-5.5624,0,5.5624,15
6.7823,0,6.7823,1
5.6847,0,5.6847,2
4.7153,0,4.7153,3
3.5087,0,3.5087,4
2.7293,0,2.7293,5
2.5694,0,2.5694,6
1.5025,0,1.5025,7
0.4229,0,0.4229,8
-0.7536,0,0.7536,9
-2.2694,0,2.2694,10
-2.789,0,2.789,11
-3.3564,0,3.3564,12
-5.0583,0,5.0583,13
-6.1697,0,6.1697,14
-6.9329,0,6.9329,15
6.8744,0,6.8744,1
4.8356,0,4.8356,2
4.5372,0,4.5372,3
3.9072,0,3.9072,4
2.2671,0,2.2671,5
1.7953,0,1.7953,6
0.8416,0,0.8416,7
-0.4283,0,0.4283,8
-1.0133,0,1.0133,9
-1.8937,0,1.8937,10
-2.6594,0,2.6594,11
-3.1256,0,3.1256,12
-3.5696,0,3.5696,13
-6.0015,0,6.0015,14
-6.3645,0,6.3645,15
6.5642,0,6.5642,1
5.8444,0,5.8444,2
4.6078,0,4.6078,3
3.6168,0,3.6168,4
3.0872,0,3.0872,5
2.3005,0,2.3005,6
1.0384,0,1.0384,7
-0.1497,0,0.1497,8
-1.0235,0,1.0235,9
-1.1798,0,1.1798,10
-2.2945,0,2.2945,11
-3.6886,0,3.6886,12
-4.18,0,4.18,13
-5.476,0,5.476,14
-6.2187,0,6.2187,15
6.2587,0,6.2587,1
5.0789,0,5.0789,2
4.387,0,4.387,3
3.1446,0,3.1446,4
2.5388,0,2.5388,5
2.0475,0,2.0475,6
1.6938,0,1.6938,7
0.9076,0,0.9076,8
0.2526,0,0.2526,9
-0.3328,0,0.3328,10
-0.6185,0,0.6185,11
-1.6493,0,1.6493,12
-2.219,0,2.219,13
-4.2458,0,4.2458,14
-6.1881,0,6.1881,15
6.1358,0,6.1358,1
4.9175,0,4.9175,2
4.4108,0,4.4108,3
3.3597,0,3.3597,4
2.7771,0,2.7771,5
1.1025,0,1.1025,6
0.5038,0,0.5038,7
-0.2266,0,0.2266,8
-1.5555,0,1.5555,9
-1.8707,0,1.8707,10
-2.9527,0,2.9527,11
-4.0032,0,4.0032,12
-4.7898,0,4.7898,13
-5.6785,0,5.6785,14
-6.4243,0,6.4243,15
5.9392,0,5.9392,1
5.3837,0,5.3837,2
4.7949,0,4.7949,3
3.9351,0,3.9351,4
3.2993,0,3.2993,5
1.8484,0,1.8484,6
0.9242,0,0.9242,7
0.1357,0,0.1357,8
-1.7825,0,1.7825,9
-2.1583,0,2.1583,10
-3.1109,0,3.1109,11
-3.4193,0,3.4193,12
-4.7701,0,4.7701,13
-5.5992,0,5.5992,14
-6.8598,0,6.8598,15
7.9287,0,7.9287,1
4.9769,0,4.9769,2
4.6309,0,4.6309,3
3.6967,0,3.6967,4
2.3629,0,2.3629,5
1.7991,0,1.7991,6
0.608,0,0.608,7
-0.4184,0,0.4184,8
-0.7679,0,0.7679,9
-1.2266,0,1.2266,10
-2.6961,0,2.6961,11
-3.6924,0,3.6924,12
-4.001,0,4.001,13
-5.563,0,5.563,14
-6.6944,0,6.6944,15
7.1804,0,7.1804,1
5.2778,0,5.2778,2
4.4036,0,4.4036,3
3.7382,0,3.7382,4
3.4924,0,3.4924,5
1.1487,0,1.1487,6
1.0099,0,1.0099,7
0.2691,0,0.2691,8
-1.4401,0,1.4401,9
-1.9857,0,1.9857,10
-2.7245,0,2.7245,11
-3.7897,0,3.7897,12
-4.558,0,4.558,13
-5.5997,0,5.5997,14
-6.9798,0,6.9798,15
7.0144,0,7.0144,1
4.7627,0,4.7627,2
4.5217,0,4.5217,3
3.0507,0,3.0507,4
2.9014,0,2.9014,5
1.6389,0,1.6389,6
0.1751,0,0.1751,7
-0.5232,0,0.5232,8
-0.8963,0,0.8963,9
-1.9811,0,1.9811,10
-3.3598,0,3.3598,11
-3.9425,0,3.9425,12
-5.7726,0,5.7726,13
-6.5278,0,6.5278,14
-7.5051,0,7.5051,15
5.661,0,5.661,1
4.4202,0,4.4202,2
3.7613,0,3.7613,3
3.5684,0,3.5684,4
2.8346,0,2.8346,5
2.1272,0,2.1272,6
1.1283,0,1.1283,7
0.3555,0,0.3555,8
-0.4657,0,0.4657,9
-2.2216,0,2.2216,10
-2.7468,0,2.7468,11
-3.6179,0,3.6179,12
-4.3307,0,4.3307,13
-5.8278,0,5.8278,14
-6.7039,0,6.7039,15
7.3517,0,7.3517,1
5.5512,0,5.5512,2
4.8466,0,4.8466,3
3.8713,0,3.8713,4
3.3523,0,3.3523,5
1.5251,0,1.5251,6
1.2114,0,1.2114,7
0.5088,0,0.5088,8
-0.4608,0,0.4608,9
-1.7463,0,1.7463,10
-2.776,0,2.776,11
-3.5823,0,3.5823,12
-4.272,0,4.272,13
-5.6143,0,5.6143,14
-6.7954,0,6.7954,15
9.2346,0,9.2346,1
6.6121,0,6.6121,2
4.6192,0,4.6192,3
3.5997,0,3.5997,4
2.4815,0,2.4815,5
1.59,0,1.59,6
0.9828,0,0.9828,7
0.0512,0,0.0512,8
-0.0237,0,0.0237,9
-0.9755,0,0.9755,10
-1.6236,0,1.6236,11
-2.9798,0,2.9798,12
-4.5192,0,4.5192,13
-4.9853,0,4.9853,14
-7.5855,0,7.5855,15
5.6196,0,5.6196,1
5.2313,0,5.2313,2
4.9733,0,4.9733,3
3.387,0,3.387,4
2.9463,0,2.9463,5
1.788,0,1.788,6
1.3633,0,1.3633,7
0.2132,0,0.2132,8
-0.7133,0,0.7133,9
-1.5615,0,1.5615,10
-2.2768,0,2.2768,11
-2.8121,0,2.8121,12
-3.5695,0,3.5695,13
-4.2673,0,4.2673,14
-7.0449,0,7.0449,15
5.8054,0,5.8054,1
5.5004,0,5.5004,2
5.1194,0,5.1194,3
3.1266,0,3.1266,4
2.2013,0,2.2013,5
0.908,0,0.908,6
0.4763,0,0.4763,7
0.1351,0,0.1351,8
-0.3186,0,0.3186,9
-2.3321,0,2.3321,10
-2.8654,0,2.8654,11
-3.5691,0,3.5691,12
-4.3136,0,4.3136,13
-5.6748,0,5.6748,14
-6.8347,0,6.8347,15
7.5456,0,7.5456,1
5.6315,0,5.6315,2
4.3125,0,4.3125,3
3.3733,0,3.3733,4
2.7877,0,2.7877,5
2.0106,0,2.0106,6
1.2438,0,1.2438,7
0.531,0,0.531,8
-0.644,0,0.644,9
-0.9565,0,0.9565,10
-1.7557,0,1.7557,11
-2.2515,0,2.2515,12
-3.9602,0,3.9602,13
-4.2045,0,4.2045,14
-6.345,0,6.345,15
7.9773,0,7.9773,1
6.0741,0,6.0741,2
3.2962,0,3.2962,3
2.9324,0,2.9324,4
2.3165,0,2.3165,5
0.5084,0,0.5084,6
0.2859,0,0.2859,7
-0.2271,0,0.2271,8
-0.6978,0,0.6978,9
-1.3568,0,1.3568,10
-2.8552,0,2.8552,11
-3.768,0,3.768,12
-4.5529,0,4.5529,13
-5.4483,0,5.4483,14
-7.0765,0,7.0765,15
5.9399,0,5.9399,1
4.3349,0,4.3349,2
3.4853,0,3.4853,3
2.7724,0,2.7724,4
1.9927,0,1.9927,5
1.1754,0,1.1754,6
1.0518,0,1.0518,7
0.1311,0,0.1311,8
-0.6534,0,0.6534,9
-2.6282,0,2.6282,10
-3.1005,0,3.1005,11
-3.9068,0,3.9068,12
-4.4985,0,4.4985,13
-5.0377,0,5.0377,14
-7.2934,0,7.2934,15
6.3737,0,6.3737,1
5.314,0,5.314,2
3.8264,0,3.8264,3
2.6911,0,2.6911,4
1.8141,0,1.8141,5
1.0305,0,1.0305,6
0.6026,0,0.6026,7
0.4797,0,0.4797,8
-1.1451,0,1.1451,9
-1.6929,0,1.6929,10
-2.09,0,2.09,11
-3.387,0,3.387,12
-4.087,0,4.087,13
-4.6029,0,4.6029,14
-5.5958,0,5.5958,15
7.1012,0,7.1012,1
5.0503,0,5.0503,2
3.367,0,3.367,3
2.8409,0,2.8409,4
2.5219,0,2.5219,5
0.8934,0,0.8934,6
0.5363,0,0.5363,7
0.1987,0,0.1987,8
-0.961,0,0.961,9
-1.7007,0,1.7007,10
-2.7057,0,2.7057,11
-3.264,0,3.264,12
-3.7005,0,3.7005,13
-5.0575,0,5.0575,14
-6.235,0,6.235,15
7.5249,0,7.5249,1
4.8195,0,4.8195,2
3.4512,0,3.4512,3
3.1383,0,3.1383,4
2.0072,0,2.0072,5
1.583,0,1.583,6
1.1132,0,1.1132,7
-0.2664,0,0.2664,8
-0.5139,0,0.5139,9
-1.2177,0,1.2177,10
-2.7795,0,2.7795,11
-3.6152,0,3.6152,12
-4.0753,0,4.0753,13
-5.9185,0,5.9185,14
-6.4187,0,6.4187,15
5.9546,0,5.9546,1
5.2663,0,5.2663,2
4.1524,0,4.1524,3
3.4025,0,3.4025,4
3.2773,0,3.2773,5
0.5865,0,0.5865,6
0.3335,0,0.3335,7
-0.9098,0,0.9098,8
-1.3972,0,1.3972,9
-2.3033,0,2.3033,10
-2.6598,0,2.6598,11
-3.059,0,3.059,12
-3.9698,0,3.9698,13
-4.8752,0,4.8752,14
-7.0112,0,7.0112,15
6.8781,0,6.8781,1
3.8852,0,3.8852,2
3.7943,0,3.7943,3
2.5362,0,2.5362,4
1.1613,0,1.1613,5
0.8688,0,0.8688,6
0.7934,0,0.7934,7
-0.2668,0,0.2668,8
-0.9382,0,0.9382,9
-1.4495,0,1.4495,10
-2.7946,0,2.7946,11
-3.2597,0,3.2597,12
-3.4139,0,3.4139,13
-3.6917,0,3.6917,14
-4.4334,0,4.4334,15
7.1605,0,7.1605,1
5.6038,0,5.6038,2
4.5157,0,4.5157,3
2.7177,0,2.7177,4
2.4071,0,2.4071,5
1.3149,0,1.3149,6
0.2133,0,0.2133,7
0.0409,0,0.0409,8
-0.7411,0,0.7411,9
-1.8945,0,1.8945,10
-2.4269,0,2.4269,11
-4.1729,0,4.1729,12
-4.9196,0,4.9196,13
-5.8591,0,5.8591,14
-7.6543,0,7.6543,15
6.2439,0,6.2439,1
4.4167,0,4.4167,2
3.8182,0,3.8182,3
3.3051,0,3.3051,4
2.4201,0,2.4201,5
1.357,0,1.357,6
0.7583,0,0.7583,7
0.2005,0,0.2005,8
-0.8585,0,0.8585,9
-1.3802,0,1.3802,10
-2.6327,0,2.6327,11
-3.6188,0,3.6188,12
-4.5522,0,4.5522,13
-5.547,0,5.547,14
-6.7759,0,6.7759,15
7.6046,0,7.6046,1
4.9186,0,4.9186,2
4.7764,0,4.7764,3
3.8874,0,3.8874,4
3.4814,0,3.4814,5
2.0685,0,2.0685,6
0.9369,0,0.9369,7
0.0026,0,0.0026,8
-0.5023,0,0.5023,9
-1.9352,0,1.9352,10
-2.5835,0,2.5835,11
-3.7709,0,3.7709,12
-4.6541,0,4.6541,13
-4.8719,0,4.8719,14
-5.5867,0,5.5867,15
6.5242,0,6.5242,1
6.1846,0,6.1846,2
4.8173,0,4.8173,3
2.8387,0,2.8387,4
2.1462,0,2.1462,5
0.2759,0,0.2759,6
-0.0439,0,0.0439,7
-0.4479,0,0.4479,8
-1.4171,0,1.4171,9
-1.9663,0,1.9663,10
-2.5497,0,2.5497,11
-3.0913,0,3.0913,12
-3.4037,0,3.4037,13
-4.9998,0,4.9998,14
-5.2387,0,5.2387,15
5.8035,0,5.8035,1
5.0182,0,5.0182,2
4.1818,0,4.1818,3
2.8448,0,2.8448,4
1.813,0,1.813,5
1.4735,0,1.4735,6
0.3094,0,0.3094,7
-0.1818,0,0.1818,8
-0.5689,0,0.5689,9
-1.5208,0,1.5208,10
-2.1719,0,2.1719,11
-2.6347,0,2.6347,12
-4.0783,0,4.0783,13
-4.4704,0,4.4704,14
-7.105,0,7.105,15
6.2353,0,6.2353,1
5.0656,0,5.0656,2
4.1002,0,4.1002,3
2.6553,0,2.6553,4
1.866,0,1.866,5
0.5686,0,0.5686,6
0.2724,0,0.2724,7
-0.642,0,0.642,8
-1.6859,0,1.6859,9
-2.1804,0,2.1804,10
-2.5059,0,2.5059,11
-3.7952,0,3.7952,12
-4.7424,0,4.7424,13
-5.4431,0,5.4431,14
-6.979,0,6.979,15
6.6842,0,6.6842,1
6.1233,0,6.1233,2
4.908,0,4.908,3
3.8584,0,3.8584,4
3.3377,0,3.3377,5
2.0373,0,2.0373,6
1.3957,0,1.3957,7
-0.1577,0,0.1577,8
-0.7022,0,0.7022,9
-1.085,0,1.085,10
-1.7549,0,1.7549,11
-3.3543,0,3.3543,12
-4.2907,0,4.2907,13
-5.256,0,5.256,14
-5.8766,0,5.8766,15
6.4331,0,6.4331,1
4.6181,0,4.6181,2
3.6194,0,3.6194,3
2.9354,0,2.9354,4
1.8112,0,1.8112,5
1.3187,0,1.3187,6
0.4628,0,0.4628,7
-0.1906,0,0.1906,8
-0.2599,0,0.2599,9
-2.0904,0,2.0904,10
-2.9175,0,2.9175,11
-3.6962,0,3.6962,12
-4.8402,0,4.8402,13
-5.2441,0,5.2441,14
-6.3785,0,6.3785,15
6.5125,0,6.5125,1
5.9126,0,5.9126,2
4.3076,0,4.3076,3
3.8892,0,3.8892,4
2.984,0,2.984,5
2.2914,0,2.2914,6
0.6452,0,0.6452,7
-0.0896,0,0.0896,8
-0.39,0,0.39,9
-1.8086,0,1.8086,10
-2.6126,0,2.6126,11
-4.4323,0,4.4323,12
-5.048,0,5.048,13
-5.898,0,5.898,14
-7.9918,0,7.9918,15
6.74,0,6.74,1
5.619,0,5.619,2
4.1827,0,4.1827,3
3.2894,0,3.2894,4
2.9927,0,2.9927,5
1.1337,0,1.1337,6
0.9981,0,0.9981,7
0.5245,0,0.5245,8
-0.6955,0,0.6955,9
-1.9536,0,1.9536,10
-2.5069,0,2.5069,11
-3.1746,0,3.1746,12
-4.2741,0,4.2741,13
-5.0295,0,5.0295,14
-5.8147,0,5.8147,15
6.7774,0,6.7774,1
5.0117,0,5.0117,2
4.5331,0,4.5331,3
3.267,0,3.267,4
2.7864,0,2.7864,5
1.6608,0,1.6608,6
0.9389,0,0.9389,7
0.355,0,0.355,8
-0.5123,0,0.5123,9
-1.7682,0,1.7682,10
-2.3243,0,2.3243,11
-3.5957,0,3.5957,12
-3.9354,0,3.9354,13
-6.2622,0,6.2622,14
-8.013,0,8.013,15
6.5244,0,6.5244,1
5.704,0,5.704,2
4.7877,0,4.7877,3
3.2692,0,3.2692,4
