"Re","Im","Norm","Order"
-3.5396,0,3.5396,12
-4.2946,0,4.2946,13
-5.1431,0,5.1431,14
-7.1395,0,7.1395,15
6.2635,0,6.2635,1
5.2199,0,5.2199,2
4.861,0,4.861,3
4.1921,0,4.1921,4
2.614,0,2.614,5
1.7789,0,1.7789,6
0.7402,0,0.7402,7
0.5225,0,0.5225,8
-0.1402,0,0.1402,9
-1.6773,0,1.6773,10
-2.838,0,2.838,11
-3.54,0,3.54,12
-4.6863,0,4.6863,13
-5.1267,0,5.1267,14
-5.7461,0,5.7461,15
7.6371,0,7.6371,1
5.2583,0,5.2583,2
4.3682,0,4.3682,3
4.0928,0,4.0928,4
3.2035,0,3.2035,5
2.1289,0,2.1289,6
1.2795,0,1.2795,7
0.2581,0,0.2581,8
-0.7865,0,0.7865,9
-1.2662,0,1.2662,10
-2.3325,0,2.3325,11
-3.315,0,3.315,12
-4.4207,0,4.4207,13
-4.9798,0,4.9798,14
-7.0344,0,7.0344,15
5.7098,0,5.7098,1
4.5365,0,4.5365,2
3.8775,0,3.8775,3
3.1468,0,3.1468,4
2.0054,0,2.0054,5
1.1328,0,1.1328,6
0.7931,0,0.7931,7
0.6663,0,0.6663,8
-0.1418,0,0.1418,9
-1.0636,0,1.0636,10
-2.2126,0,2.2126,11
-3.0814,0,3.0814,12
-4.2381,0,4.2381,13
-5.0844,0,5.0844,14
-6.1755,0,6.1755,15
7.5576,0,7.5576,1
5.5499,0,5.5499,2
4.2909,0,4.2909,3
3.687,0,3.687,4
2.9139,0,2.9139,5
1.8627,0,1.8627,6
1.3273,0,1.3273,7
-0.4809,0,0.4809,8
-0.7024,0,0.7024,9
-1.8725,0,1.8725,10
-2.5368,0,2.5368,11
-2.7823,0,2.7823,12
-3.7374,0,3.7374,13
-4.3941,0,4.3941,14
-6.452,0,6.452,15
6.4753,0,6.4753,1
4.6975,0,4.6975,2
3.5982,0,3.5982,3
3.0724,0,3.0724,4
2.4602,0,2.4602,5
2.0793,0,2.0793,6
1.2278,0,1.2278,7
-0.0664,0,0.0664,8
-0.4623,0,0.4623,9
-1.5765,0,1.5765,10
-2.6603,0,2.6603,11
-3.6088,0,3.6088,12
-4.1226,0,4.1226,13
-4.9455,0,4.9455,14
-5.6143,0,5.6143,15
5.7451,0,5.7451,1
5.0266,0,5.0266,2
3.8661,0,3.8661,3
3.4151,0,3.4151,4
2.3754,0,2.3754,5
1.7548,0,1.7548,6
0.2259,0,0.2259,7
-1.0864,0,1.0864,8
-1.359,0,1.359,9
-1.9549,0,1.9549,10
-2.8607,0,2.8607,11
-3.6359,0,3.6359,12
-4.561,0,4.561,13
-5.9305,0,5.9305,14
-6.786,0,6.786,15
5.929,0,5.929,1
4.5699,0,4.5699,2
4.2657,0,4.2657,3
3.0808,0,3.0808,4
2.4901,0,2.4901,5
1.7723,0,1.7723,6
1.219,0,1.219,7
0.4885,0,0.4885,8
-0.4666,0,0.4666,9
-1.4979,0,1.4979,10
-2.3586,0,2.3586,11
-3.4975,0,3.4975,12
-4.0773,0,4.0773,13
-5.1628,0,5.1628,14
-6.6221,0,6.6221,15
6.7403,0,6.7403,1
5.4039,0,5.4039,2
4.4153,0,4.4153,3
3.5816,0,3.5816,4
2.5967,0,2.5967,5
2.1739,0,2.1739,6
1.3615,0,1.3615,7
0.3442,0,0.3442,8
-0.4769,0,0.4769,9
-1.0952,0,1.0952,10
-1.5758,0,1.5758,11
-2.6811,0,2.6811,12
-3.8629,0,3.8629,13
-4.9634,0,4.9634,14
-6.9103,0,6.9103,15
6.2249,0,6.2249,1
5.8205,0,5.8205,2
4.6294,0,4.6294,3
3.9358,0,3.9358,4
2.4596,0,2.4596,5
1.413,0,1.413,6
0.9011,0,0.9011,7
-0.8197,0,0.8197,8
-1.2131,0,1.2131,9
-2.0633,0,2.0633,10
-3.0084,0,3.0084,11
-3.6854,0,3.6854,12
-4.3532,0,4.3532,13
-6.0175,0,6.0175,14
-7.4325,0,7.4325,15
6.1247,0,6.1247,1
4.9054,0,4.9054,2
4.2482,0,4.2482,3
3.1635,0,3.1635,4
1.5695,0,1.5695,5
1.3231,0,1.3231,6
0.7652,0,0.7652,7
-0.0931,0,0.0931,8
-0.293,0,0.293,9
-1.3306,0,1.3306,10
-2.215,0,2.215,11
-3.6812,0,3.6812,12
-4.5366,0,4.5366,13
-5.6184,0,5.6184,14
-5.8378,0,5.8378,15
6.3453,0,6.3453,1
5.1589,0,5.1589,2
4.3821,0,4.3821,3
3.7356,0,3.7356,4
3.1864,0,3.1864,5
1.9012,0,1.9012,6
1.6249,0,1.6249,7
0.7294,0,0.7294,8
0.3109,0,0.3109,9
-0.6931,0,0.6931,10
-1.6595,0,1.6595,11
-3.6493,0,3.6493,12
-4.7394,0,4.7394,13
-5.0801,0,5.0801,14
-6.8416,0,6.8416,15
6.4816,0,6.4816,1
3.8609,0,3.8609,2
3.4012,0,3.4012,3
2.5814,0,2.5814,4
2.1247,0,2.1247,5
1.6526,0,1.6526,6
0.284,0,0.284,7
-0.3592,0,0.3592,8
-0.8646,0,0.8646,9
-1.3227,0,1.3227,10
-2.2206,0,2.2206,11
-3.5936,0,3.5936,12
-4.4023,0,4.4023,13
-5.2287,0,5.2287,14
-5.8865,0,5.8865,15
7.0978,0,7.0978,1
5.7451,0,5.7451,2
4.8217,0,4.8217,3
4.101,0,4.101,4
2.7757,0,2.7757,5
2.0793,0,2.0793,6
0.5952,0,0.5952,7
0.0763,0,0.0763,8
-0.6738,0,0.6738,9
-1.672,0,1.672,10
-2.4723,0,2.4723,11
-3.3111,0,3.3111,12
-5.084,0,5.084,13
-5.461,0,5.461,14
-6.453,0,6.453,15
6.4329,0,6.4329,1
6.2843,0,6.2843,2
5.3917,0,5.3917,3
4.192,0,4.192,4
2.5372,0,2.5372,5
1.9663,0,1.9663,6
1.2531,0,1.2531,7
0.6102,0,0.6102,8
-1.2357,0,1.2357,9
-1.6105,0,1.6105,10
-2.2384,0,2.2384,11
-3.0497,0,3.0497,12
-4.1214,0,4.1214,13
-4.9977,0,4.9977,14
-6.4467,0,6.4467,15
7.4877,0,7.4877,1
5.3067,0,5.3067,2
4.5086,0,4.5086,3
3.3005,0,3.3005,4
2.573,0,2.573,5
2.3421,0,2.3421,6
1.7572,0,1.7572,7
0.6478,0,0.6478,8
-0.2666,0,0.2666,9
-1.1396,0,1.1396,10
-2.2329,0,2.2329,11
-2.9151,0,2.9151,12
-3.921,0,3.921,13
-5.0783,0,5.0783,14
-5.8413,0,5.8413,15
5.8497,0,5.8497,1
4.5129,0,4.5129,2
3.5791,0,3.5791,3
3.0021,0,3.0021,4
2.1471,0,2.1471,5
1.6358,0,1.6358,6
0.9623,0,0.9623,7
-0.3516,0,0.3516,8
-0.8973,0,0.8973,9
-1.9203,0,1.9203,10
-2.2576,0,2.2576,11
-3.0349,0,3.0349,12
-4.2592,0,4.2592,13
-4.8168,0,4.8168,14
-7.1903,0,7.1903,15
6.4236,0,6.4236,1
6.0819,0,6.0819,2
4.4448,0,4.4448,3
4.0474,0,4.0474,4
2.6255,0,2.6255,5
1.8197,0,1.8197,6
0.8705,0,0.8705,7
0.2464,0,0.2464,8
-0.4514,0,0.4514,9
-1.0379,0,1.0379,10
-2.3021,0,2.3021,11
-3.7102,0,3.7102,12
-4.4343,0,4.4343,13
-5.2686,0,5.2686,14
-6.4662,0,6.4662,15
6.6306,0,6.6306,1
5.1703,0,5.1703,2
4.798,0,4.798,3
3.8084,0,3.8084,4
2.5397,0,2.5397,5
1.5716,0,1.5716,6
1.2176,0,1.2176,7
0.126,0,0.126,8
-0.844,0,0.844,9
-2.0656,0,2.0656,10
-2.6842,0,2.6842,11
-3.5678,0,3.5678,12
-4.3422,0,4.3422,13
-5.5256,0,5.5256,14
-6.7419,0,6.7419,15
5.7506,0,5.7506,1
4.639,0,4.639,2
3.4788,0,3.4788,3
2.8539,0,2.8539,4
2.0449,0,2.0449,5
1.3167,0,1.3167,6
0.1623,0,0.1623,7
-0.4084,0,0.4084,8
-1.0936,0,1.0936,9
-1.654,0,1.654,10
-2.5429,0,2.5429,11
-3.1113,0,3.1113,12
-4.3401,0,4.3401,13
-5.1273,0,5.1273,14
-6.7371,0,6.7371,15
5.9428,0,5.9428,1
5.5679,0,5.5679,2
3.9938,0,3.9938,3
3.3019,0,3.3019,4
2.5242,0,2.5242,5
1.5489,0,1.5489,6
0.7827,0,0.7827,7
0.2455,0,0.2455,8
-0.9139,0,0.9139,9
-1.7471,0,1.7471,10
-3.2439,0,3.2439,11
-4.0356,0,4.0356,12
-5.1655,0,5.1655,13
-6.2289,0,6.2289,14
-7.876,0,7.876,15
7.4969,0,7.4969,1
5.8927,0,5.8927,2
4.0703,0,4.0703,3
3.1122,0,3.1122,4
2.6143,0,2.6143,5
1.8996,0,1.8996,6
0.7634,0,0.7634,7
-0.0719,0,0.0719,8
-0.5511,0,0.5511,9
-1.4005,0,1.4005,10
-2.2197,0,2.2197,11
-3.1046,0,3.1046,12
-4.167,0,4.167,13
-5.2816,0,5.2816,14
-7.3704,0,7.3704,15
6.1912,0,6.1912,1
5.1252,0,5.1252,2
3.8768,0,3.8768,3
2.5174,0,2.5174,4
1.4625,0,1.4625,5
1.1643,0,1.1643,6
0.5308,0,0.5308,7
-0.4963,0,0.4963,8
-0.5885,0,0.5885,9
-1.85,0,1.85,10
-2.8403,0,2.8403,11
-3.0979,0,3.0979,12
-3.848,0,3.848,13
-5.2855,0,5.2855,14
-7.3264,0,7.3264,15
7.2627,0,7.2627,1
6.1075,0,6.1075,2
4.6815,0,4.6815,3
3.7568,0,3.7568,4
2.7036,0,2.7036,5
1.6796,0,1.6796,6
1.051,0,1.051,7
0.0952,0,0.0952,8
-0.9798,0,0.9798,9
-2.0246,0,2.0246,10
-2.7628,0,2.7628,11
-3.1581,0,3.1581,12
-4.3485,0,4.3485,13
-5.7222,0,5.7222,14
-6.5355,0,6.5355,15
6.1848,0,6.1848,1
5.0209,0,5.0209,2
4.2656,0,4.2656,3
3.5197,0,3.5197,4
3.0228,0,3.0228,5
1.7652,0,1.7652,6
0.7783,0,0.7783,7
-0.1982,0,0.1982,8
-0.8489,0,0.8489,9
-1.9325,0,1.9325,10
-2.9027,0,2.9027,11
-4.0897,0,4.0897,12
-5.1359,0,5.1359,13
-5.7377,0,5.7377,14
-7.8008,0,7.8008,15
6.2744,0,6.2744,1
5.4427,0,5.4427,2
3.9782,0,3.9782,3
3.1541,0,3.1541,4
2.6476,0,2.6476,5
1.617,0,1.617,6
1.1333,0,1.1333,7
0.6692,0,0.6692,8
-0.4822,0,0.4822,9
-1.0089,0,1.0089,10
-1.7472,0,1.7472,11
-2.9488,0,2.9488,12
-4.5508,0,4.5508,13
-5.6009,0,5.6009,14
-6.8295,0,6.8295,15
6.2358,0,6.2358,1
5.4269,0,5.4269,2
4.4916,0,4.4916,3
3.6732,0,3.6732,4
2.2682,0,2.2682,5
1.7574,0,1.7574,6
0.7835,0,0.7835,7
0.211,0,0.211,8
-1.0696,0,1.0696,9
-1.6764,0,1.6764,10
-2.9471,0,2.9471,11
-3.9728,0,3.9728,12
-4.1456,0,4.1456,13
-6.7276,0,6.7276,14
-7.9492,0,7.9492,15
7.3537,0,7.3537,1
5.4148,0,5.4148,2
4.0248,0,4.0248,3
3.3192,0,3.3192,4
2.762,0,2.762,5
1.3087,0,1.3087,6
0.5357,0,0.5357,7
0.0291,0,0.0291,8
-0.8055,0,0.8055,9
-1.8405,0,1.8405,10
-2.1664,0,2.1664,11
-3.274,0,3.274,12
-3.7802,0,3.7802,13
-5.5612,0,5.5612,14
-6.3619,0,6.3619,15
6.6377,0,6.6377,1
5.0509,0,5.0509,2
4.3866,0,4.3866,3
3.3244,0,3.3244,4
2.1332,0,2.1332,5
1.3789,0,1.3789,6
0.1127,0,0.1127,7
-0.2442,0,0.2442,8
-1.3429,0,1.3429,9
-2.0236,0,2.0236,10
-2.4308,0,2.4308,11
-4.0107,0,4.0107,12
-5.0203,0,5.0203,13
-5.819,0,5.819,14
-7.2165,0,7.2165,15
6.4128,0,6.4128,1
5.4516,0,5.4516,2
3.7674,0,3.7674,3
3.2523,0,3.2523,4
2.4741,0,2.4741,5
2.0516,0,2.0516,6
1.2799,0,1.2799,7
0.4885,0,0.4885,8
-0.4781,0,0.4781,9
-1.2202,0,1.2202,10
-2.2205,0,2.2205,11
-3.1784,0,3.1784,12
-4.886,0,4.886,13
-5.3798,0,5.3798,14
-6.866,0,6.866,15
7.0643,0,7.0643,1
3.743,0,3.743,2
3.2504,0,3.2504,3
2.8785,0,2.8785,4
2.0855,0,2.0855,5
1.3572,0,1.3572,6
0.6457,0,0.6457,7
0.266,0,0.266,8
-0.7457,0,0.7457,9
-2.1209,0,2.1209,10
-2.4847,0,2.4847,11
-2.9552,0,2.9552,12
-3.7978,0,3.7978,13
-5.7005,0,5.7005,14
-6.7024,0,6.7024,15
6.906,0,6.906,1
4.9082,0,4.9082,2
4.2944,0,4.2944,3
3.5451,0,3.5451,4
2.8023,0,2.8023,5
1.3227,0,1.3227,6
0.9574,0,0.9574,7
0.6748,0,0.6748,8
-0.9231,0,0.9231,9
-2.2621,0,2.2621,10
-2.5233,0,2.5233,11
-3.2493,0,3.2493,12
-3.6787,0,3.6787,13
-5.4773,0,5.4773,14
-6.5253,0,6.5253,15
6.7029,0,6.7029,1
5.4594,0,5.4594,2
4.4245,0,4.4245,3
3.695,0,3.695,4
2.5872,0,2.5872,5
2.3978,0,2.3978,6
1.1033,0,1.1033,7
0.0065,0,0.0065,8
-0.5896,0,0.5896,9
-1.5797,0,1.5797,10
-2.326,0,2.326,11
-2.6679,0,2.6679,12
-3.8094,0,3.8094,13
-5.0922,0,5.0922,14
-6.2719,0,6.2719,15
6.1596,0,6.1596,1
5.5136,0,5.5136,2
4.3794,0,4.3794,3
3.9225,0,3.9225,4
3.044,0,3.044,5
2.4945,0,2.4945,6
1.7473,0,1.7473,7
1.0989,0,1.0989,8
0.0078,0,0.0078,9
-0.9284,0,0.9284,10
-1.8882,0,1.8882,11
-2.9286,0,2.9286,12
-4.5818,0,4.5818,13
-5.8679,0,5.8679,14
-7.1096,0,7.1096,15
6.7889,0,6.7889,1
5.727,0,5.727,2
3.6119,0,3.6119,3
2.9871,0,2.9871,4
1.6639,0,1.6639,5
0.8964,0,0.8964,6
0.6224,0,0.6224,7
-0.3305,0,0.3305,8
-1.232,0,1.232,9
-1.5454,0,1.5454,10
-2.5631,0,2.5631,11
-3.8639,0,3.8639,12
-4.6698,0,4.6698,13
-5.2491,0,5.2491,14
-7.0983,0,7.0983,15
6.4794,0,6.4794,1
5.0475,0,5.0475,2
3.5039,0,3.5039,3
2.9505,0,2.9505,4
2.3539,0,2.3539,5
1.113,0,1.113,6
0.4348,0,0.4348,7
-0.1836,0,0.1836,8
-0.7566,0,0.7566,9
-1.9729,0,1.9729,10
-2.3976,0,2.3976,11
-3.7933,0,3.7933,12
-4.9795,0,4.9795,13
-6.0968,0,6.0968,14
-6.6283,0,6.6283,15
7.4289,0,7.4289,1
5.2515,0,5.2515,2
4.6811,0,4.6811,3
3.1547,0,3.1547,4
2.9616,0,2.9616,5
1.7718,0,1.7718,6
0.8321,0,0.8321,7
0.1828,0,0.1828,8
-0.9333,0,0.9333,9
-1.3163,0,1.3163,10
-2.1489,0,2.1489,11
-2.9808,0,2.9808,12
-3.0934,0,3.0934,13
-4.6555,0,4.6555,14
-6.649,0,6.649,15
6.4762,0,6.4762,1
4.6223,0,4.6223,2
4.1351,0,4.1351,3
3.153,0,3.153,4
2.6014,0,2.6014,5
1.8727,0,1.8727,6
0.7614,0,0.7614,7
-0.0856,0,0.0856,8
-0.8789,0,0.8789,9
-1.3247,0,1.3247,10
-2.677,0,2.677,11
-3.0394,0,3.0394,12
-4.16,0,4.16,13
-5.7596,0,5.7596,14
-6.5729,0,6.5729,15
6.4293,0,6.4293,1
4.8484,0,4.8484,2
4.6846,0,4.6846,3
3.684,0,3.684,4
2.7485,0,2.7485,5
2.4345,0,2.4345,6
1.0716,0,1.0716,7
0.1601,0,0.1601,8
-0.1923,0,0.1923,9
-1.1422,0,1.1422,10
-1.7256,0,1.7256,11
-3.326,0,3.326,12
-4.2897,0,4.2897,13
-5.6905,0,5.6905,14
-6.4674,0,6.4674,15
6.1947,0,6.1947,1
5.4459,0,5.4459,2
3.8675,0,3.8675,3
3.446,0,3.446,4
2.5334,0,2.5334,5
1.983,0,1.983,6
1.1023,0,1.1023,7
0.0019,0,0.0019,8
-1.4708,0,1.4708,9
-1.7753,0,1.7753,10
-2.3793,0,2.3793,11
-3.6405,0,3.6405,12
-4.3844,0,4.3844,13
-6.3783,0,6.3783,14
-7.453,0,7.453,15
6.4086,0,6.4086,1
4.5154,0,4.5154,2
3.6409,0,3.6409,3
2.4771,0,2.4771,4
2.1076,0,2.1076,5
1.4129,0,1.4129,6
0.165,0,0.165,7
-0.1137,0,0.1137,8
-0.6637,0,0.6637,9
-1.7459,0,1.7459,10
-2.2755,0,2.2755,11
-3.9363,0,3.9363,12
-4.3057,0,4.3057,13
-5.1872,0,5.1872,14
-7.0989,0,7.0989,15
6.023,0,6.023,1
5.2943,0,5.2943,2
4.8253,0,4.8253,3
3.9542,0,3.9542,4
2.4071,0,2.4071,5
1.464,0,1.464,6
0.6167,0,0.6167,7
0.0425,0,0.0425,8
-0.895,0,0.895,9
-1.1605,0,1.1605,10
-2.8256,0,2.8256,11
-4.4297,0,4.4297,12
-5.0752,0,5.0752,13
-5.4394,0,5.4394,14
-6.9465,0,6.9465,15
6.5262,0,6.5262,1
4.9582,0,4.9582,2
4.0672,0,4.0672,3
3.0838,0,3.0838,4
2.295,0,2.295,5
1.2985,0,1.2985,6
0.4655,0,0.4655,7
-0.9758,0,0.9758,8
-1.4765,0,1.4765,9
-2.5843,0,2.5843,10
-3.1372,0,3.1372,11
-3.9627,0,3.9627,12
-4.5134,0,4.5134,13
-5.0054,0,5.0054,14
-6.4774,0,6.4774,15
5.8734,0,5.8734,1
5.3083,0,5.3083,2
4.1535,0,4.1535,3
3.1998,0,3.1998,4
2.1065,0,2.1065,5
1.533,0,1.533,6
1.0032,0,1.0032,7
-0.6498,0,0.6498,8
-1.351,0,1.351,9
-2.5199,0,2.5199,10
-2.958,0,2.958,11
-4.0664,0,4.0664,12
-4.7915,0,4.7915,13
-6.14,0,6.14,14
-7.4704,0,7.4704,15
6.5731,0,6.5731,1
4.974,0,4.974,2
4.2609,0,4.2609,3
2.8853,0,2.8853,4
2.6358,0,2.6358,5
2.1319,0,2.1319,6
1.4858,0,1.4858,7
-0.4385,0,0.4385,8
-1.2872,0,1.2872,9
-1.5772,0,1.5772,10
-2.2409,0,2.2409,11
-3.321,0,3.321,12
-4.5966,0,4.5966,13
-5.1794,0,5.1794,14
-5.9625,0,5.9625,15
5.5807,0,5.5807,1
4.9974,0,4.9974,2
3.7519,0,3.7519,3
3.1376,0,3.1376,4
2.5738,0,2.5738,5
1.7157,0,1.7157,6
0.8209,0,0.8209,7
0.4522,0,0.4522,8
-0.9171,0,0.9171,9
-1.8003,0,1.8003,10
-2.5096,0,2.5096,11
-3.5934,0,3.5934,12
-4.7008,0,4.7008,13
-5.3849,0,5.3849,14
-6.6703,0,6.6703,15
6.6832,0,6.6832,1
5.9318,0,5.9318,2
4.2057,0,4.2057,3
3.4384,0,3.4384,4
1.9699,0,1.9699,5
1.2271,0,1.2271,6
0.3796,0,0.3796,7
0.1557,0,0.1557,8
-0.8383,0,0.8383,9
-1.8486,0,1.8486,10
-2.7722,0,2.7722,11
-3.3445,0,3.3445,12
-3.8869,0,3.8869,13
-5.6602,0,5.6602,14
-6.5985,0,6.5985,15
6.1117,0,6.1117,1
5.0992,0,5.0992,2
4.0292,0,4.0292,3
3.2083,0,3.2083,4
2.5408,0,2.5408,5
1.9812,0,1.9812,6
0.7771,0,0.7771,7
0.0581,0,0.0581,8
-0.7072,0,0.7072,9
-1.6369,0,1.6369,10
-2.1583,0,2.1583,11
-2.9858,0,2.9858,12
-4.3289,0,4.3289,13
-4.764,0,4.764,14
-7.163,0,7.163,15
7.0493,0,7.0493,1
4.6802,0,4.6802,2
3.2582,0,3.2582,3
2.444,0,2.444,4
2.0605,0,2.0605,5
1.2677,0,1.2677,6
0.5974,0,0.5974,7
0.1726,0,0.1726,8
-1.3849,0,1.3849,9
-2.1254,0,2.1254,10
-2.9307,0,2.9307,11
-3.9144,0,3.9144,12
-4.6268,0,4.6268,13
-5.923,0,5.923,14
-6.3327,0,6.3327,15
7.0853,0,7.0853,1
5.0789,0,5.0789,2
3.5512,0,3.5512,3
3.1453,0,3.1453,4
2.0812,0,2.0812,5
1.3967,0,1.3967,6
1.2014,0,1.2014,7
0.6619,0,0.6619,8
-0.2131,0,0.2131,9
-0.6841,0,0.6841,10
-2.8028,0,2.8028,11
-3.2122,0,3.2122,12
-3.7041,0,3.7041,13
-5.6358,0,5.6358,14
-6.5009,0,6.5009,15
7.01,0,7.01,1
5.4574,0,5.4574,2
4.1343,0,4.1343,3
3.455,0,3.455,4
2.848,0,2.848,5
1.5572,0,1.5572,6
0.5884,0,0.5884,7
-0.1524,0,0.1524,8
-0.7203,0,0.7203,9
-1.7503,0,1.7503,10
-2.505,0,2.505,11
-3.7793,0,3.7793,12
-4.4188,0,4.4188,13
-4.8928,0,4.8928,14
-6.2082,0,6.2082,15
6.404,0,6.404,1
5.6127,0,5.6127,2
4.7122,0,4.7122,3
3.2714,0,3.2714,4
2.8049,0,2.8049,5
2.1833,0,2.1833,6
1.3433,0,1.3433,7
0.8104,0,0.8104,8
0.2549,0,0.2549,9
-1.0056,0,1.0056,10
-1.9634,0,1.9634,11
-2.2587,0,2.2587,12
-3.5457,0,3.5457,13
-5.245,0,5.245,14
-6.7517,0,6.7517,15
6.3287,0,6.3287,1
5.1389,0,5.1389,2
4.0124,0,4.0124,3
3.2117,0,3.2117,4
1.8768,0,1.8768,5
1.5618,0,1.5618,6
0.0052,0,0.0052,7
-0.4503,0,0.4503,8
-0.6258,0,0.6258,9
-1.8223,0,1.8223,10
-2.3661,0,2.3661,11
-3.5534,0,3.5534,12
-4.6478,0,4.6478,13
-6.1614,0,6.1614,14
-6.6025,0,6.6025,15
6.078,0,6.078,1
5.5088,0,5.5088,2
4.2591,0,4.2591,3
3.651,0,3.651,4
2.6391,0,2.6391,5
1.7063,0,1.7063,6
1.1638,0,1.1638,7
-0.2522,0,0.2522,8
-1.2336,0,1.2336,9
-2.6021,0,2.6021,10
-3.0102,0,3.0102,11
-3.2861,0,3.2861,12
-4.313,0,4.313,13
-5.4766,0,5.4766,14
-7.2569,0,7.2569,15
6.1379,0,6.1379,1
5.031,0,5.031,2
3.7184,0,3.7184,3
2.8874,0,2.8874,4
2.5918,0,2.5918,5
1.2236,0,1.2236,6
0.7756,0,0.7756,7
-0.5246,0,0.5246,8
-0.9135,0,0.9135,9
-1.7822,0,1.7822,10
-2.0582,0,2.0582,11
-3.4383,0,3.4383,12
-4.2231,0,4.2231,13
-5.5289,0,5.5289,14
-6.4318,0,6.4318,15
7.3475,0,7.3475,1
5.7075,0,5.7075,2
3.4426,0,3.4426,3
2.8258,0,2.8258,4
2.6064,0,2.6064,5
1.5238,0,1.5238,6
0.8173,0,0.8173,7
0.0265,0,0.0265,8
-0.8804,0,0.8804,9
-1.6539,0,1.6539,10
-3.0671,0,3.0671,11
-3.6746,0,3.6746,12
-4.333,0,4.333,13
-4.978,0,4.978,14
-7.0576,0,7.0576,15
6.6332,0,6.6332,1
6.0561,0,6.0561,2
4.9501,0,4.9501,3
3.9154,0,3.9154,4
2.5541,0,2.5541,5
1.8408,0,1.8408,6
0.7717,0,0.7717,7
0.4388,0,0.4388,8
-0.5061,0,0.5061,9
-1.2515,0,1.2515,10
-2.3588,0,2.3588,11
-3.9863,0,3.9863,12
-4.3823,0,4.3823,13
-5.6943,0,5.6943,14
-6.731,0,6.731,15
5.3578,0,5.3578,1
4.7738,0,4.7738,2
4.288,0,4.288,3
2.9841,0,2.9841,4
2.0489,0,2.0489,5
1.7954,0,1.7954,6
0.6145,0,0.6145,7
-0.307,0,0.307,8
-0.8627,0,0.8627,9
-1.6408,0,1.6408,10
-2.3524,0,2.3524,11
-3.1964,0,3.1964,12
-4.22,0,4.22,13
-5.6415,0,5.6415,14
-6.3199,0,6.3199,15
6.5194,0,6.5194,1
6.019,0,6.019,2
4.4724,0,4.4724,3
