"Re","Im","Norm","Order"
4.2694,0,4.2694,1
-4.1052,0,4.1052,2
-4.7522,0,4.7522,1
4.4937,0,4.4937,2
-5.4454,0,5.4454,1
5.2517,0,5.2517,2
-5.7045,0,5.7045,1
-5.1348,0,5.1348,2
-5.1543,0,5.1543,1
-4.2187,0,4.2187,2
5.9872,0,5.9872,1
-4.462,0,4.462,2
5.4783,0,5.4783,1
-5.1433,0,5.1433,2
-6.2959,0,6.2959,1
5.2107,0,5.2107,2
-5.6795,0,5.6795,1
4.627,0,4.627,2
6.1254,0,6.1254,1
-5.2421,0,5.2421,2
-4.6331,0,4.6331,1
4.187,0,4.187,2
6.017,0,6.017,1
-4.9645,0,4.9645,2
4.1422,0,4.1422,1
-3.9438,0,3.9438,2
-6.1614,0,6.1614,1
5.1216,0,5.1216,2
-6.534,0,6.534,1
-4.6089,0,4.6089,2
-5.0675,0,5.0675,1
4.3666,0,4.3666,2
-4.2144,0,4.2144,1
3.8679,0,3.8679,2
-5.5383,0,5.5383,1
-4.1665,0,4.1665,2
4.2854,0,4.2854,1
-3.8835,0,3.8835,2
-6.2325,0,6.2325,1
5.4832,0,5.4832,2
5.0091,0,5.0091,1
-4.7772,0,4.7772,2
-5.2583,0,5.2583,1
4.7603,0,4.7603,2
5.6179,0,5.6179,1
-5.5362,0,5.5362,2
-5.6001,0,5.6001,1
-4.424,0,4.424,2
4.6881,0,4.6881,1
-4.6194,0,4.6194,2
5.2991,0,5.2991,1
-5.1658,0,5.1658,2
7.4148,0,7.4148,1
-7.088,0,7.088,2
-6.0839,0,6.0839,1
4.5646,0,4.5646,2
4.8147,0,4.8147,1
-4.4945,0,4.4945,2
7.4226,0,7.4226,1
-4.5968,0,4.5968,2
-4.8297,0,4.8297,1
4.3782,0,4.3782,2
-4.7228,0,4.7228,1
4.5145,0,4.5145,2
-5.3401,0,5.3401,1
5.1796,0,5.1796,2
-5.6125,0,5.6125,1
5.2604,0,5.2604,2
4.7959,0,4.7959,1
-3.587,0,3.587,2
5.8386,0,5.8386,1
-4.6874,0,4.6874,2
-5.8297,0,5.8297,1
4.6735,0,4.6735,2
-5.9969,0,5.9969,1
5.2582,0,5.2582,2
6.5465,0,6.5465,1
-5.8145,0,5.8145,2
-6.2146,0,6.2146,1
4.7858,0,4.7858,2
-5.4752,0,5.4752,1
3.6202,0,3.6202,2
-5.5646,0,5.5646,1
4.9408,0,4.9408,2
-5.2974,0,5.2974,1
4.8605,0,4.8605,2
5.28,0,5.28,1
-4.203,0,4.203,2
-6.6663,0,6.6663,1
-5.2544,0,5.2544,2
-5.6755,0,5.6755,1
5.3975,0,5.3975,2
-4.796,0,4.796,1
4.6737,0,4.6737,2
-4.4708,0,4.4708,1
4.3473,0,4.3473,2
-6.1718,0,6.1718,1
5.999,0,5.999,2
-5.5399,0,5.5399,1
4.8643,0,4.8643,2
-6.1195,0,6.1195,1
5.1683,0,5.1683,2
5.958,0,5.958,1
-5.5459,0,5.5459,2
5.9858,0,5.9858,1
-5.2429,0,5.2429,2
-5.5978,0,5.5978,1
5.5141,0,5.5141,2
-5.7207,0,5.7207,1
4.4903,0,4.4903,2
-4.9285,0,4.9285,1
4.4922,0,4.4922,2
-4.8961,0,4.8961,1
-4.2537,0,4.2537,2
-6.2823,0,6.2823,1
-3.7471,0,3.7471,2
-5.5074,0,5.5074,1
5.4211,0,5.4211,2
5.2504,0,5.2504,1
-5.0769,0,5.0769,2
5.2851,0,5.2851,1
4.661,0,4.661,2
-5.4083,0,5.4083,1
5.116,0,5.116,2
5.7495,0,5.7495,1
-5.5332,0,5.5332,2
4.937,0,4.937,1
4.1801,0,4.1801,2
5.3103,0,5.3103,1
-4.3785,0,4.3785,2
6.045,0,6.045,1
-5.5935,0,5.5935,2
5.8375,0,5.8375,1
-4.9266,0,4.9266,2
-6.4543,0,6.4543,1
5.5443,0,5.5443,2
-5.1455,0,5.1455,1
3.7593,0,3.7593,2
4.9857,0,4.9857,1
-4.982,0,4.982,2
-4.7129,0,4.7129,1
4.468,0,4.468,2
-6.008,0,6.008,1
4.863,0,4.863,2
-5.7842,0,5.7842,1
4.7585,0,4.7585,2
6.5111,0,6.5111,1
-5.5304,0,5.5304,2
-4.6805,0,4.6805,1
4.5507,0,4.5507,2
5.2686,0,5.2686,1
-4.635,0,4.635,2
4.5739,0,4.5739,1
-4.0819,0,4.0819,2
6.5096,0,6.5096,1
-5.2576,0,5.2576,2
-4.8195,0,4.8195,1
4.5139,0,4.5139,2
-5.1448,0,5.1448,1
-3.1713,0,3.1713,2
5.5799,0,5.5799,1
-4.9849,0,4.9849,2
-5.7097,0,5.7097,1
5.1089,0,5.1089,2
-5.7842,0,5.7842,1
-5.3229,0,5.3229,2
-4.8593,0,4.8593,1
4.3227,0,4.3227,2
6.0274,0,6.0274,1
-5.6176,0,5.6176,2
-6.121,0,6.121,1
5.0236,0,5.0236,2
5.2,0,5.2,1
-4.8386,0,4.8386,2
-6.3077,0,6.3077,1
4.8341,0,4.8341,2
-4.7491,0,4.7491,1
4.6217,0,4.6217,2
-5.2924,0,5.2924,1
5.1,0,5.1,2
4.5256,0,4.5256,1
-4.3241,0,4.3241,2
5.1304,0,5.1304,1
-4.6548,0,4.6548,2
5.8205,0,5.8205,1
-4.413,0,4.413,2
5.0878,0,5.0878,1
4.1362,0,4.1362,2
5.9209,0,5.9209,1
-4.3432,0,4.3432,2
-5.4628,0,5.4628,1
4.9576,0,4.9576,2
-5.7346,0,5.7346,1
4.6806,0,4.6806,2
6.1788,0,6.1788,1
-5.1797,0,5.1797,2
4.6767,0,4.6767,1
-4.4054,0,4.4054,2
-4.9262,0,4.9262,1
4.5231,0,4.5231,2
-4.9196,0,4.9196,1
4.1184,0,4.1184,2
-5.431,0,5.431,1
-4.3319,0,4.3319,2
5.6678,0,5.6678,1
-4.4736,0,4.4736,2
-5.9557,0,5.9557,1
5.211,0,5.211,2
4.5276,0,4.5276,1
-4.0625,0,4.0625,2
-5.0788,0,5.0788,1
4.6274,0,4.6274,2
5.1648,0,5.1648,1
-4.9553,0,4.9553,2
-6.3028,0,6.3028,1
5.5172,0,5.5172,2
-4.8685,0,4.8685,1
4.835,0,4.835,2
5.4181,0,5.4181,1
-5.2519,0,5.2519,2
4.8106,0,4.8106,1
-4.046,0,4.046,2
6.2437,0,6.2437,1
-5.2198,0,5.2198,2
-6.2157,0,6.2157,1
3.9034,0,3.9034,2
-6.1626,0,6.1626,1
4.5566,0,4.5566,2
6.0807,0,6.0807,1
-5.5547,0,5.5547,2
4.8929,0,4.8929,1
-4.7922,0,4.7922,2
6.204,0,6.204,1
-4.9536,0,4.9536,2
6.3725,0,6.3725,1
-4.4777,0,4.4777,2
6.3108,0,6.3108,1
-4.971,0,4.971,2
-5.5877,0,5.5877,1
5.0873,0,5.0873,2
-5.4109,0,5.4109,1
5.0768,0,5.0768,2
-6.2087,0,6.2087,1
5.1226,0,5.1226,2
-5.8392,0,5.8392,1
-5.6173,0,5.6173,2
5.7489,0,5.7489,1
-5.2063,0,5.2063,2
-5.0891,0,5.0891,1
4.0066,0,4.0066,2
-4.917,0,4.917,1
4.431,0,4.431,2
6.4551,0,6.4551,1
-4.1489,0,4.1489,2
5.0692,0,5.0692,1
-4.6784,0,4.6784,2
5.3594,0,5.3594,1
-4.1015,0,4.1015,2
-6.7321,0,6.7321,1
4.8471,0,4.8471,2
4.9936,0,4.9936,1
-4.0646,0,4.0646,2
-5.2703,0,5.2703,1
4.6465,0,4.6465,2
-6.2693,0,6.2693,1
4.5699,0,4.5699,2
-4.6175,0,4.6175,1
4.3981,0,4.3981,2
5.1426,0,5.1426,1
-4.5313,0,4.5313,2
-4.7549,0,4.7549,1
4.7522,0,4.7522,2
-6.2271,0,6.2271,1
5.0119,0,5.0119,2
4.4558,0,4.4558,1
-4.2886,0,4.2886,2
-5.3399,0,5.3399,1
5.094,0,5.094,2
-6.8607,0,6.8607,1
4.8995,0,4.8995,2
-5.0843,0,5.0843,1
4.6813,0,4.6813,2
-5.7928,0,5.7928,1
4.584,0,4.584,2
-7.1009,0,7.1009,1
5.8392,0,5.8392,2
-5.6402,0,5.6402,1
5.2153,0,5.2153,2
-5.6394,0,5.6394,1
-5.1787,0,5.1787,2
-6.0224,0,6.0224,1
-4.9884,0,4.9884,2
5.3765,0,5.3765,1
-4.2996,0,4.2996,2
4.7597,0,4.7597,1
-4.1025,0,4.1025,2
-4.9048,0,4.9048,1
4.3544,0,4.3544,2
-5.0313,0,5.0313,1
4.3347,0,4.3347,2
-6.2192,0,6.2192,1
5.1414,0,5.1414,2
-6.1743,0,6.1743,1
5.6002,0,5.6002,2
-5.0217,0,5.0217,1
3.7674,0,3.7674,2
5.4912,0,5.4912,1
-4.2664,0,4.2664,2
-5.6808,0,5.6808,1
4.5005,0,4.5005,2
5.167,0,5.167,1
-4.3626,0,4.3626,2
5.2504,0,5.2504,1
-4.9142,0,4.9142,2
6.2391,0,6.2391,1
-4.3623,0,4.3623,2
5.38,0,5.38,1
4.1369,0,4.1369,2
5.5438,0,5.5438,1
-5.0006,0,5.0006,2
5.5469,0,5.5469,1
-4.7172,0,4.7172,2
-5.8012,0,5.8012,1
4.2899,0,4.2899,2
5.3159,0,5.3159,1
-4.2276,0,4.2276,2
-4.8558,0,4.8558,1
4.3111,0,4.3111,2
-4.7689,0,4.7689,1
4.7189,0,4.7189,2
-5.4954,0,5.4954,1
5.2196,0,5.2196,2
-5.5142,0,5.5142,1
5.2198,0,5.2198,2
-5.3254,0,5.3254,1
-4.9791,0,4.9791,2
-5.8812,0,5.8812,1
5.2119,0,5.2119,2
5.5215,0,5.5215,1
-4.6634,0,4.6634,2
-6.5786,0,6.5786,1
4.3529,0,4.3529,2
6.4475,0,6.4475,1
-5.2113,0,5.2113,2
-6.9533,0,6.9533,1
6.7821,0,6.7821,2
-4.9874,0,4.9874,1
4.9001,0,4.9001,2
5.3219,0,5.3219,1
-4.0856,0,4.0856,2
-5.2468,0,5.2468,1
4.3495,0,4.3495,2
-4.9629,0,4.9629,1
-3.5457,0,3.5457,2
-5.6475,0,5.6475,1
3.6114,0,3.6114,2
-5.6614,0,5.6614,1
5.2929,0,5.2929,2
-6.3661,0,6.3661,1
4.6028,0,4.6028,2
5.8722,0,5.8722,1
-5.5067,0,5.5067,2
-6.4333,0,6.4333,1
5.2898,0,5.2898,2
-5.1008,0,5.1008,1
4.146,0,4.146,2
-5.7457,0,5.7457,1
5.576,0,5.576,2
-6.7593,0,6.7593,1
4.6537,0,4.6537,2
5.7324,0,5.7324,1
4.244,0,4.244,2
5.6178,0,5.6178,1
5.3857,0,5.3857,2
-6.1102,0,6.1102,1
5.9616,0,5.9616,2
-5.541,0,5.541,1
3.9741,0,3.9741,2
-5.1331,0,5.1331,1
4.9693,0,4.9693,2
6.1465,0,6.1465,1
-4.1832,0,4.1832,2
5.1711,0,5.1711,1
-4.7265,0,4.7265,2
5.2857,0,5.2857,1
-4.6419,0,4.6419,2
-5.577,0,5.577,1
5.1615,0,5.1615,2
-5.9249,0,5.9249,1
4.2876,0,4.2876,2
6.7967,0,6.7967,1
-4.883,0,4.883,2
-5.4783,0,5.4783,1
4.6338,0,4.6338,2
-5.7791,0,5.7791,1
4.4236,0,4.4236,2
-4.6568,0,4.6568,1
4.2643,0,4.2643,2
5.7314,0,5.7314,1
5.4384,0,5.4384,2
6.2579,0,6.2579,1
-6.1304,0,6.1304,2
-5.5641,0,5.5641,1
5.201,0,5.201,2
-5.948,0,5.948,1
5.6629,0,5.6629,2
5.2318,0,5.2318,1
-4.9315,0,4.9315,2
-5.2437,0,5.2437,1
4.1978,0,4.1978,2
5.245,0,5.245,1
-4.3708,0,4.3708,2
-4.3486,0,4.3486,1
3.5584,0,3.5584,2
4.8015,0,4.8015,1
-4.3782,0,4.3782,2
5.1176,0,5.1176,1
3.3688,0,3.3688,2
-5.2733,0,5.2733,1
5.214,0,5.214,2
5.5243,0,5.5243,1
-5.5018,0,5.5018,2
-6.5408,0,6.5408,1
-4.9214,0,4.9214,2
-5.1181,0,5.1181,1
4.1905,0,4.1905,2
4.8636,0,4.8636,1
-3.791,0,3.791,2
5.0844,0,5.0844,1
-4.3287,0,4.3287,2
-6.5519,0,6.5519,1
5.4538,0,5.4538,2
5.0683,0,5.0683,1
-4.4971,0,4.4971,2
6.3656,0,6.3656,1
-4.9905,0,4.9905,2
5.1443,0,5.1443,1
-4.8326,0,4.8326,2
-5.7989,0,5.7989,1
-4.1735,0,4.1735,2
-4.7811,0,4.7811,1
4.5213,0,4.5213,2
-5.7547,0,5.7547,1
5.7327,0,5.7327,2
4.8126,0,4.8126,1
-4.3036,0,4.3036,2
5.0453,0,5.0453,1
-3.8989,0,3.8989,2
-4.2677,0,4.2677,1
4.132,0,4.132,2
-5.876,0,5.876,1
4.6266,0,4.6266,2
4.7263,0,4.7263,1
-4.6652,0,4.6652,2
-6.0876,0,6.0876,1
4.7407,0,4.7407,2
-5.259,0,5.259,1
5.1016,0,5.1016,2
-4.8807,0,4.8807,1
-4.3168,0,4.3168,2
-5.445,0,5.445,1
4.2839,0,4.2839,2
-4.9185,0,4.9185,1
3.6103,0,3.6103,2
-5.7946,0,5.7946,1
5.271,0,5.271,2
-6.7546,0,6.7546,1
5.0869,0,5.0869,2
-4.8117,0,4.8117,1
4.6593,0,4.6593,2
5.7026,0,5.7026,1
-5.7013,0,5.7013,2
-7.4356,0,7.4356,1
5.1079,0,5.1079,2
5.6693,0,5.6693,1
-3.7364,0,3.7364,2
5.2586,0,5.2586,1
-4.8757,0,4.8757,2
5.6087,0,5.6087,1
5.0248,0,5.0248,2
5.849,0,5.849,1
-5.0947,0,5.0947,2
4.9051,0,4.9051,1
-4.2367,0,4.2367,2
-5.3013,0,5.3013,1
4.5187,0,4.5187,2
4.3938,0,4.3938,1
-4.2256,0,4.2256,2
-6.5325,0,6.5325,1
-4.4895,0,4.4895,2
-5.4073,0,5.4073,1
4.8298,0,4.8298,2
-5.4679,0,5.4679,1
-4.0814,0,4.0814,2
-5.9433,0,5.9433,1
4.0893,0,4.0893,2
-5.9691,0,5.9691,1
5.2277,0,5.2277,2
5.4476,0,5.4476,1
-4.602,0,4.602,2
-6.4523,0,6.4523,1
6.1618,0,6.1618,2
3.6175,0,3.6175,1
-3.4619,0,3.4619,2
6.9304,0,6.9304,1
-5.7906,0,5.7906,2
4.3836,0,4.3836,1
-4.2716,0,4.2716,2
-5.1353,0,5.1353,1
-3.9634,0,3.9634,2
4.3526,0,4.3526,1
-3.8739,0,3.8739,2
-6.252,0,6.252,1
5.8415,0,5.8415,2
-5.3266,0,5.3266,1
5.1964,0,5.1964,2
-6.9044,0,6.9044,1
4.6235,0,4.6235,2
5.5088,0,5.5088,1
-4.4941,0,4.4941,2
-6.384,0,6.384,1
-4.9035,0,4.9035,2
-4.4273,0,4.4273,1
4.1855,0,4.1855,2
-7.4174,0,7.4174,1
6.8751,0,6.8751,2
4.7245,0,4.7245,1
-4.3849,0,4.3849,2
5.4827,0,5.4827,1
-4.7911,0,4.7911,2
7.1047,0,7.1047,1
-5.5303,0,5.5303,2
4.9769,0,4.9769,1
4.012,0,4.012,2
-4.9067,0,4.9067,1
4.8115,0,4.8115,2
-5.4723,0,5.4723,1
-5.4068,0,5.4068,2
6.1348,0,6.1348,1
-3.9202,0,3.9202,2
-6.2766,0,6.2766,1
4.2515,0,4.2515,2
5.2078,0,5.2078,1
-4.794,0,4.794,2
5.1714,0,5.1714,1
-4.4194,0,4.4194,2
6.8112,0,6.8112,1
-3.7078,0,3.7078,2
-5.1081,0,5.1081,1
4.786,0,4.786,2
-5.7988,0,5.7988,1
5.1738,0,5.1738,2
5.8861,0,5.8861,1
-5.1189,0,5.1189,2
-6.6132,0,6.6132,1
4.9287,0,4.9287,2
5.8614,0,5.8614,1
-4.3122,0,4.3122,2
5.5726,0,5.5726,1
-5.3912,0,5.3912,2
5.5092,0,5.5092,1
-4.606,0,4.606,2
5.2903,0,5.2903,1
-4.332,0,4.332,2
4.6862,0,4.6862,1
-4.6852,0,4.6852,2
5.6748,0,5.6748,1
-4.6584,0,4.6584,2
5.4952,0,5.4952,1
-5.3298,0,5.3298,2
-5.8075,0,5.8075,1
-5.0034,0,5.0034,2
5.8656,0,5.8656,1
-4.5254,0,4.5254,2
6.0609,0,6.0609,1
-4.7156,0,4.7156,2
5.9028,0,5.9028,1
-4.294,0,4.294,2
-4.5411,0,4.5411,1
4.5253,0,4.5253,2
4.6422,0,4.6422,1
-3.7814,0,3.7814,2
5.5167,0,5.5167,1
-5.2631,0,5.2631,2
5.0127,0,5.0127,1
-4.0816,0,4.0816,2
5.6257,0,5.6257,1
-5.3568,0,5.3568,2
6.1601,0,6.1601,1
-4.2053,0,4.2053,2
-5.6928,0,5.6928,1
4.718,0,4.718,2
4.6531,0,4.6531,1
-3.9976,0,3.9976,2
5.6754,0,5.6754,1
-4.9411,0,4.9411,2
5.5166,0,5.5166,1
-4.7508,0,4.7508,2
4.9837,0,4.9837,1
4.1416,0,4.1416,2
-4.6677,0,4.6677,1
4.1832,0,4.1832,2
-5.614,0,5.614,1
5.212,0,5.212,2
-5.5034,0,5.5034,1
4.5737,0,4.5737,2
-5.8891,0,5.8891,1
4.9733,0,4.9733,2
-6.334,0,6.334,1
5.1264,0,5.1264,2
-5.9471,0,5.9471,1
4.78,0,4.78,2
6.2223,0,6.2223,1
-5.2762,0,5.2762,2
4.2535,0,4.2535,1
-4.2438,0,4.2438,2
-4.8978,0,4.8978,1
4.4031,0,4.4031,2
-5.7448,0,5.7448,1
4.6089,0,4.6089,2
4.675,0,4.675,1
-4.1635,0,4.1635,2
-6.2826,0,6.2826,1
-5.4393,0,5.4393,2
5.8124,0,5.8124,1
-4.6752,0,4.6752,2
6.4472,0,6.4472,1
-5.4601,0,5.4601,2
-5.4555,0,5.4555,1
-4.5493,0,4.5493,2
-4.1509,0,4.1509,1
3.808,0,3.808,2
-4.8616,0,4.8616,1
4.4215,0,4.4215,2
-4.6088,0,4.6088,1
3.9742,0,3.9742,2
-5.7929,0,5.7929,1
-4.0594,0,4.0594,2
6.2158,0,6.2158,1
4.2017,0,4.2017,2
5.8537,0,5.8537,1
4.1481,0,4.1481,2
-5.1505,0,5.1505,1
4.6532,0,4.6532,2
-4.7893,0,4.7893,1
4.5167,0,4.5167,2
-6.0532,0,6.0532,1
5.3036,0,5.3036,2
5.5533,0,5.5533,1
-4.3023,0,4.3023,2
6.2022,0,6.2022,1
-5.0807,0,5.0807,2
-5.121,0,5.121,1
4.8353,0,4.8353,2
6.5507,0,6.5507,1
5.6391,0,5.6391,2
-5.3837,0,5.3837,1
5.1867,0,5.1867,2
4.2757,0,4.2757,1
3.8536,0,3.8536,2
4.8797,0,4.8797,1
-4.3136,0,4.3136,2
5.2631,0,5.2631,1
-5.1806,0,5.1806,2
-6.3714,0,6.3714,1
5.1218,0,5.1218,2
4.7997,0,4.7997,1
-4.4108,0,4.4108,2
-5.184,0,5.184,1
5.043,0,5.043,2
-5.0358,0,5.0358,1
5.0309,0,5.0309,2
-5.2376,0,5.2376,1
4.9218,0,4.9218,2
-5.5992,0,5.5992,1
4.8549,0,4.8549,2
5.6123,0,5.6123,1
-5.3902,0,5.3902,2
5.9338,0,5.9338,1
-5.7278,0,5.7278,2
-5.8678,0,5.8678,1
4.52,0,4.52,2
