"Re","Im","Norm","Order"
4.5699,0,4.5699,4
4.2657,0,4.2657,5
-4.0773,0,4.0773,6
-3.4975,0,3.4975,7
3.0808,0,3.0808,8
2.4901,0,2.4901,9
-2.3586,0,2.3586,10
1.7723,0,1.7723,11
-1.4979,0,1.4979,12
1.219,0,1.219,13
0.4885,0,0.4885,14
-0.4666,0,0.4666,15
-6.9103,0,6.9103,1
6.7403,0,6.7403,2
5.4039,0,5.4039,3
-4.9634,0,4.9634,4
4.4153,0,4.4153,5
-3.8629,0,3.8629,6
3.5816,0,3.5816,7
-2.6811,0,2.6811,8
2.5967,0,2.5967,9
2.1739,0,2.1739,10
-1.5758,0,1.5758,11
1.3615,0,1.3615,12
-1.0952,0,1.0952,13
-0.4769,0,0.4769,14
0.3442,0,0.3442,15
-7.4325,0,7.4325,1
6.2249,0,6.2249,2
-6.0175,0,6.0175,3
5.8205,0,5.8205,4
4.6294,0,4.6294,5
-4.3532,0,4.3532,6
3.9358,0,3.9358,7
-3.6854,0,3.6854,8
-3.0084,0,3.0084,9
2.4596,0,2.4596,10
-2.0633,0,2.0633,11
1.413,0,1.413,12
-1.2131,0,1.2131,13
0.9011,0,0.9011,14
-0.8197,0,0.8197,15
6.1247,0,6.1247,1
-5.8378,0,5.8378,2
-5.6184,0,5.6184,3
4.9054,0,4.9054,4
-4.5366,0,4.5366,5
4.2482,0,4.2482,6
-3.6812,0,3.6812,7
3.1635,0,3.1635,8
-2.215,0,2.215,9
1.5695,0,1.5695,10
-1.3306,0,1.3306,11
1.3231,0,1.3231,12
0.7652,0,0.7652,13
-0.293,0,0.293,14
-0.0931,0,0.0931,15
-6.8416,0,6.8416,1
6.3453,0,6.3453,2
5.1589,0,5.1589,3
-5.0801,0,5.0801,4
-4.7394,0,4.7394,5
4.3821,0,4.3821,6
3.7356,0,3.7356,7
-3.6493,0,3.6493,8
3.1864,0,3.1864,9
1.9012,0,1.9012,10
-1.6595,0,1.6595,11
1.6249,0,1.6249,12
0.7294,0,0.7294,13
-0.6931,0,0.6931,14
0.3109,0,0.3109,15
6.4816,0,6.4816,1
-5.8865,0,5.8865,2
-5.2287,0,5.2287,3
-4.4023,0,4.4023,4
3.8609,0,3.8609,5
-3.5936,0,3.5936,6
3.4012,0,3.4012,7
2.5814,0,2.5814,8
-2.2206,0,2.2206,9
2.1247,0,2.1247,10
1.6526,0,1.6526,11
-1.3227,0,1.3227,12
-0.8646,0,0.8646,13
-0.3592,0,0.3592,14
0.284,0,0.284,15
7.0978,0,7.0978,1
-6.453,0,6.453,2
5.7451,0,5.7451,3
-5.461,0,5.461,4
-5.084,0,5.084,5
4.8217,0,4.8217,6
4.101,0,4.101,7
-3.3111,0,3.3111,8
2.7757,0,2.7757,9
-2.4723,0,2.4723,10
2.0793,0,2.0793,11
-1.672,0,1.672,12
-0.6738,0,0.6738,13
0.5952,0,0.5952,14
0.0763,0,0.0763,15
-6.4467,0,6.4467,1
6.4329,0,6.4329,2
6.2843,0,6.2843,3
5.3917,0,5.3917,4
-4.9977,0,4.9977,5
4.192,0,4.192,6
-4.1214,0,4.1214,7
-3.0497,0,3.0497,8
2.5372,0,2.5372,9
-2.2384,0,2.2384,10
1.9663,0,1.9663,11
-1.6105,0,1.6105,12
1.2531,0,1.2531,13
-1.2357,0,1.2357,14
0.6102,0,0.6102,15
7.4877,0,7.4877,1
-5.8413,0,5.8413,2
5.3067,0,5.3067,3
-5.0783,0,5.0783,4
4.5086,0,4.5086,5
-3.921,0,3.921,6
3.3005,0,3.3005,7
-2.9151,0,2.9151,8
2.573,0,2.573,9
2.3421,0,2.3421,10
-2.2329,0,2.2329,11
1.7572,0,1.7572,12
-1.1396,0,1.1396,13
0.6478,0,0.6478,14
-0.2666,0,0.2666,15
-7.1903,0,7.1903,1
5.8497,0,5.8497,2
-4.8168,0,4.8168,3
4.5129,0,4.5129,4
-4.2592,0,4.2592,5
3.5791,0,3.5791,6
-3.0349,0,3.0349,7
3.0021,0,3.0021,8
-2.2576,0,2.2576,9
2.1471,0,2.1471,10
-1.9203,0,1.9203,11
1.6358,0,1.6358,12
0.9623,0,0.9623,13
-0.8973,0,0.8973,14
-0.3516,0,0.3516,15
-6.4662,0,6.4662,1
6.4236,0,6.4236,2
6.0819,0,6.0819,3
-5.2686,0,5.2686,4
4.4448,0,4.4448,5
-4.4343,0,4.4343,6
4.0474,0,4.0474,7
-3.7102,0,3.7102,8
2.6255,0,2.6255,9
-2.3021,0,2.3021,10
1.8197,0,1.8197,11
-1.0379,0,1.0379,12
0.8705,0,0.8705,13
-0.4514,0,0.4514,14
0.2464,0,0.2464,15
-6.7419,0,6.7419,1
6.6306,0,6.6306,2
-5.5256,0,5.5256,3
5.1703,0,5.1703,4
4.798,0,4.798,5
-4.3422,0,4.3422,6
3.8084,0,3.8084,7
-3.5678,0,3.5678,8
-2.6842,0,2.6842,9
2.5397,0,2.5397,10
-2.0656,0,2.0656,11
1.5716,0,1.5716,12
1.2176,0,1.2176,13
-0.844,0,0.844,14
0.126,0,0.126,15
-6.7371,0,6.7371,1
5.7506,0,5.7506,2
-5.1273,0,5.1273,3
4.639,0,4.639,4
-4.3401,0,4.3401,5
3.4788,0,3.4788,6
-3.1113,0,3.1113,7
2.8539,0,2.8539,8
-2.5429,0,2.5429,9
2.0449,0,2.0449,10
-1.654,0,1.654,11
1.3167,0,1.3167,12
-1.0936,0,1.0936,13
-0.4084,0,0.4084,14
0.1623,0,0.1623,15
-7.876,0,7.876,1
-6.2289,0,6.2289,2
5.9428,0,5.9428,3
5.5679,0,5.5679,4
-5.1655,0,5.1655,5
-4.0356,0,4.0356,6
3.9938,0,3.9938,7
3.3019,0,3.3019,8
-3.2439,0,3.2439,9
2.5242,0,2.5242,10
-1.7471,0,1.7471,11
1.5489,0,1.5489,12
-0.9139,0,0.9139,13
0.7827,0,0.7827,14
0.2455,0,0.2455,15
7.4969,0,7.4969,1
-7.3704,0,7.3704,2
5.8927,0,5.8927,3
-5.2816,0,5.2816,4
-4.167,0,4.167,5
4.0703,0,4.0703,6
3.1122,0,3.1122,7
-3.1046,0,3.1046,8
2.6143,0,2.6143,9
-2.2197,0,2.2197,10
1.8996,0,1.8996,11
-1.4005,0,1.4005,12
0.7634,0,0.7634,13
-0.5511,0,0.5511,14
-0.0719,0,0.0719,15
-7.3264,0,7.3264,1
6.1912,0,6.1912,2
-5.2855,0,5.2855,3
5.1252,0,5.1252,4
3.8768,0,3.8768,5
-3.848,0,3.848,6
-3.0979,0,3.0979,7
-2.8403,0,2.8403,8
2.5174,0,2.5174,9
-1.85,0,1.85,10
1.4625,0,1.4625,11
1.1643,0,1.1643,12
-0.5885,0,0.5885,13
0.5308,0,0.5308,14
-0.4963,0,0.4963,15
7.2627,0,7.2627,1
-6.5355,0,6.5355,2
6.1075,0,6.1075,3
-5.7222,0,5.7222,4
4.6815,0,4.6815,5
-4.3485,0,4.3485,6
3.7568,0,3.7568,7
-3.1581,0,3.1581,8
-2.7628,0,2.7628,9
2.7036,0,2.7036,10
-2.0246,0,2.0246,11
1.6796,0,1.6796,12
1.051,0,1.051,13
-0.9798,0,0.9798,14
0.0952,0,0.0952,15
-7.8008,0,7.8008,1
6.1848,0,6.1848,2
-5.7377,0,5.7377,3
-5.1359,0,5.1359,4
5.0209,0,5.0209,5
4.2656,0,4.2656,6
-4.0897,0,4.0897,7
3.5197,0,3.5197,8
3.0228,0,3.0228,9
-2.9027,0,2.9027,10
-1.9325,0,1.9325,11
1.7652,0,1.7652,12
-0.8489,0,0.8489,13
0.7783,0,0.7783,14
-0.1982,0,0.1982,15
-6.8295,0,6.8295,1
6.2744,0,6.2744,2
-5.6009,0,5.6009,3
5.4427,0,5.4427,4
-4.5508,0,4.5508,5
3.9782,0,3.9782,6
3.1541,0,3.1541,7
-2.9488,0,2.9488,8
2.6476,0,2.6476,9
-1.7472,0,1.7472,10
1.617,0,1.617,11
1.1333,0,1.1333,12
-1.0089,0,1.0089,13
0.6692,0,0.6692,14
-0.4822,0,0.4822,15
-7.9492,0,7.9492,1
-6.7276,0,6.7276,2
6.2358,0,6.2358,3
5.4269,0,5.4269,4
4.4916,0,4.4916,5
-4.1456,0,4.1456,6
-3.9728,0,3.9728,7
3.6732,0,3.6732,8
-2.9471,0,2.9471,9
2.2682,0,2.2682,10
1.7574,0,1.7574,11
-1.6764,0,1.6764,12
-1.0696,0,1.0696,13
0.7835,0,0.7835,14
0.211,0,0.211,15
7.3537,0,7.3537,1
-6.3619,0,6.3619,2
-5.5612,0,5.5612,3
5.4148,0,5.4148,4
4.0248,0,4.0248,5
-3.7802,0,3.7802,6
3.3192,0,3.3192,7
-3.274,0,3.274,8
2.762,0,2.762,9
-2.1664,0,2.1664,10
-1.8405,0,1.8405,11
1.3087,0,1.3087,12
-0.8055,0,0.8055,13
0.5357,0,0.5357,14
0.0291,0,0.0291,15
-7.2165,0,7.2165,1
6.6377,0,6.6377,2
-5.819,0,5.819,3
5.0509,0,5.0509,4
-5.0203,0,5.0203,5
4.3866,0,4.3866,6
-4.0107,0,4.0107,7
3.3244,0,3.3244,8
-2.4308,0,2.4308,9
2.1332,0,2.1332,10
-2.0236,0,2.0236,11
1.3789,0,1.3789,12
-1.3429,0,1.3429,13
-0.2442,0,0.2442,14
0.1127,0,0.1127,15
-6.866,0,6.866,1
6.4128,0,6.4128,2
5.4516,0,5.4516,3
-5.3798,0,5.3798,4
-4.886,0,4.886,5
3.7674,0,3.7674,6
3.2523,0,3.2523,7
-3.1784,0,3.1784,8
2.4741,0,2.4741,9
-2.2205,0,2.2205,10
2.0516,0,2.0516,11
1.2799,0,1.2799,12
-1.2202,0,1.2202,13
0.4885,0,0.4885,14
-0.4781,0,0.4781,15
7.0643,0,7.0643,1
-6.7024,0,6.7024,2
-5.7005,0,5.7005,3
-3.7978,0,3.7978,4
3.743,0,3.743,5
3.2504,0,3.2504,6
-2.9552,0,2.9552,7
2.8785,0,2.8785,8
-2.4847,0,2.4847,9
-2.1209,0,2.1209,10
2.0855,0,2.0855,11
1.3572,0,1.3572,12
-0.7457,0,0.7457,13
0.6457,0,0.6457,14
0.266,0,0.266,15
6.906,0,6.906,1
-6.5253,0,6.5253,2
-5.4773,0,5.4773,3
4.9082,0,4.9082,4
4.2944,0,4.2944,5
-3.6787,0,3.6787,6
3.5451,0,3.5451,7
-3.2493,0,3.2493,8
2.8023,0,2.8023,9
-2.5233,0,2.5233,10
-2.2621,0,2.2621,11
1.3227,0,1.3227,12
0.9574,0,0.9574,13
-0.9231,0,0.9231,14
0.6748,0,0.6748,15
6.7029,0,6.7029,1
-6.2719,0,6.2719,2
5.4594,0,5.4594,3
-5.0922,0,5.0922,4
4.4245,0,4.4245,5
-3.8094,0,3.8094,6
3.695,0,3.695,7
-2.6679,0,2.6679,8
2.5872,0,2.5872,9
2.3978,0,2.3978,10
-2.326,0,2.326,11
-1.5797,0,1.5797,12
1.1033,0,1.1033,13
-0.5896,0,0.5896,14
0.0065,0,0.0065,15
-7.1096,0,7.1096,1
6.1596,0,6.1596,2
-5.8679,0,5.8679,3
5.5136,0,5.5136,4
-4.5818,0,4.5818,5
4.3794,0,4.3794,6
3.9225,0,3.9225,7
3.044,0,3.044,8
-2.9286,0,2.9286,9
2.4945,0,2.4945,10
-1.8882,0,1.8882,11
1.7473,0,1.7473,12
1.0989,0,1.0989,13
-0.9284,0,0.9284,14
0.0078,0,0.0078,15
-7.0983,0,7.0983,1
6.7889,0,6.7889,2
5.727,0,5.727,3
-5.2491,0,5.2491,4
-4.6698,0,4.6698,5
-3.8639,0,3.8639,6
3.6119,0,3.6119,7
2.9871,0,2.9871,8
-2.5631,0,2.5631,9
1.6639,0,1.6639,10
-1.5454,0,1.5454,11
-1.232,0,1.232,12
0.8964,0,0.8964,13
0.6224,0,0.6224,14
-0.3305,0,0.3305,15
-6.6283,0,6.6283,1
6.4794,0,6.4794,2
-6.0968,0,6.0968,3
5.0475,0,5.0475,4
-4.9795,0,4.9795,5
-3.7933,0,3.7933,6
3.5039,0,3.5039,7
2.9505,0,2.9505,8
-2.3976,0,2.3976,9
2.3539,0,2.3539,10
-1.9729,0,1.9729,11
1.113,0,1.113,12
-0.7566,0,0.7566,13
0.4348,0,0.4348,14
-0.1836,0,0.1836,15
7.4289,0,7.4289,1
-6.649,0,6.649,2
5.2515,0,5.2515,3
4.6811,0,4.6811,4
-4.6555,0,4.6555,5
3.1547,0,3.1547,6
-3.0934,0,3.0934,7
-2.9808,0,2.9808,8
2.9616,0,2.9616,9
-2.1489,0,2.1489,10
1.7718,0,1.7718,11
-1.3163,0,1.3163,12
-0.9333,0,0.9333,13
0.8321,0,0.8321,14
0.1828,0,0.1828,15
-6.5729,0,6.5729,1
6.4762,0,6.4762,2
-5.7596,0,5.7596,3
4.6223,0,4.6223,4
-4.16,0,4.16,5
4.1351,0,4.1351,6
3.153,0,3.153,7
-3.0394,0,3.0394,8
-2.677,0,2.677,9
2.6014,0,2.6014,10
1.8727,0,1.8727,11
-1.3247,0,1.3247,12
-0.8789,0,0.8789,13
0.7614,0,0.7614,14
-0.0856,0,0.0856,15
-6.4674,0,6.4674,1
6.4293,0,6.4293,2
-5.6905,0,5.6905,3
4.8484,0,4.8484,4
4.6846,0,4.6846,5
-4.2897,0,4.2897,6
3.684,0,3.684,7
-3.326,0,3.326,8
2.7485,0,2.7485,9
2.4345,0,2.4345,10
-1.7256,0,1.7256,11
-1.1422,0,1.1422,12
1.0716,0,1.0716,13
-0.1923,0,0.1923,14
0.1601,0,0.1601,15
-7.453,0,7.453,1
-6.3783,0,6.3783,2
6.1947,0,6.1947,3
5.4459,0,5.4459,4
-4.3844,0,4.3844,5
3.8675,0,3.8675,6
-3.6405,0,3.6405,7
3.446,0,3.446,8
2.5334,0,2.5334,9
-2.3793,0,2.3793,10
1.983,0,1.983,11
-1.7753,0,1.7753,12
-1.4708,0,1.4708,13
1.1023,0,1.1023,14
0.0019,0,0.0019,15
-7.0989,0,7.0989,1
6.4086,0,6.4086,2
-5.1872,0,5.1872,3
4.5154,0,4.5154,4
-4.3057,0,4.3057,5
-3.9363,0,3.9363,6
3.6409,0,3.6409,7
2.4771,0,2.4771,8
-2.2755,0,2.2755,9
2.1076,0,2.1076,10
-1.7459,0,1.7459,11
1.4129,0,1.4129,12
-0.6637,0,0.6637,13
0.165,0,0.165,14
-0.1137,0,0.1137,15
-6.9465,0,6.9465,1
6.023,0,6.023,2
-5.4394,0,5.4394,3
5.2943,0,5.2943,4
-5.0752,0,5.0752,5
4.8253,0,4.8253,6
-4.4297,0,4.4297,7
3.9542,0,3.9542,8
-2.8256,0,2.8256,9
2.4071,0,2.4071,10
1.464,0,1.464,11
-1.1605,0,1.1605,12
-0.895,0,0.895,13
0.6167,0,0.6167,14
0.0425,0,0.0425,15
6.5262,0,6.5262,1
-6.4774,0,6.4774,2
-5.0054,0,5.0054,3
4.9582,0,4.9582,4
-4.5134,0,4.5134,5
4.0672,0,4.0672,6
-3.9627,0,3.9627,7
-3.1372,0,3.1372,8
3.0838,0,3.0838,9
-2.5843,0,2.5843,10
2.295,0,2.295,11
-1.4765,0,1.4765,12
1.2985,0,1.2985,13
-0.9758,0,0.9758,14
0.4655,0,0.4655,15
-7.4704,0,7.4704,1
-6.14,0,6.14,2
5.8734,0,5.8734,3
5.3083,0,5.3083,4
-4.7915,0,4.7915,5
4.1535,0,4.1535,6
-4.0664,0,4.0664,7
3.1998,0,3.1998,8
-2.958,0,2.958,9
-2.5199,0,2.5199,10
2.1065,0,2.1065,11
1.533,0,1.533,12
-1.351,0,1.351,13
1.0032,0,1.0032,14
-0.6498,0,0.6498,15
6.5731,0,6.5731,1
-5.9625,0,5.9625,2
-5.1794,0,5.1794,3
4.974,0,4.974,4
-4.5966,0,4.5966,5
4.2609,0,4.2609,6
-3.321,0,3.321,7
2.8853,0,2.8853,8
2.6358,0,2.6358,9
-2.2409,0,2.2409,10
2.1319,0,2.1319,11
-1.5772,0,1.5772,12
1.4858,0,1.4858,13
-1.2872,0,1.2872,14
-0.4385,0,0.4385,15
-6.6703,0,6.6703,1
5.5807,0,5.5807,2
-5.3849,0,5.3849,3
4.9974,0,4.9974,4
-4.7008,0,4.7008,5
3.7519,0,3.7519,6
-3.5934,0,3.5934,7
3.1376,0,3.1376,8
2.5738,0,2.5738,9
-2.5096,0,2.5096,10
-1.8003,0,1.8003,11
1.7157,0,1.7157,12
-0.9171,0,0.9171,13
0.8209,0,0.8209,14
0.4522,0,0.4522,15
6.6832,0,6.6832,1
-6.5985,0,6.5985,2
5.9318,0,5.9318,3
-5.6602,0,5.6602,4
4.2057,0,4.2057,5
-3.8869,0,3.8869,6
3.4384,0,3.4384,7
-3.3445,0,3.3445,8
-2.7722,0,2.7722,9
1.9699,0,1.9699,10
-1.8486,0,1.8486,11
1.2271,0,1.2271,12
-0.8383,0,0.8383,13
0.3796,0,0.3796,14
0.1557,0,0.1557,15
-7.163,0,7.163,1
6.1117,0,6.1117,2
5.0992,0,5.0992,3
-4.764,0,4.764,4
-4.3289,0,4.3289,5
4.0292,0,4.0292,6
3.2083,0,3.2083,7
-2.9858,0,2.9858,8
2.5408,0,2.5408,9
-2.1583,0,2.1583,10
1.9812,0,1.9812,11
-1.6369,0,1.6369,12
0.7771,0,0.7771,13
-0.7072,0,0.7072,14
0.0581,0,0.0581,15
7.0493,0,7.0493,1
-6.3327,0,6.3327,2
-5.923,0,5.923,3
4.6802,0,4.6802,4
-4.6268,0,4.6268,5
-3.9144,0,3.9144,6
3.2582,0,3.2582,7
-2.9307,0,2.9307,8
2.444,0,2.444,9
-2.1254,0,2.1254,10
2.0605,0,2.0605,11
-1.3849,0,1.3849,12
1.2677,0,1.2677,13
0.5974,0,0.5974,14
0.1726,0,0.1726,15
7.0853,0,7.0853,1
-6.5009,0,6.5009,2
-5.6358,0,5.6358,3
5.0789,0,5.0789,4
-3.7041,0,3.7041,5
3.5512,0,3.5512,6
-3.2122,0,3.2122,7
3.1453,0,3.1453,8
-2.8028,0,2.8028,9
2.0812,0,2.0812,10
1.3967,0,1.3967,11
1.2014,0,1.2014,12
-0.6841,0,0.6841,13
0.6619,0,0.6619,14
-0.2131,0,0.2131,15
7.01,0,7.01,1
-6.2082,0,6.2082,2
5.4574,0,5.4574,3
-4.8928,0,4.8928,4
-4.4188,0,4.4188,5
4.1343,0,4.1343,6
-3.7793,0,3.7793,7
3.455,0,3.455,8
2.848,0,2.848,9
-2.505,0,2.505,10
-1.7503,0,1.7503,11
1.5572,0,1.5572,12
-0.7203,0,0.7203,13
0.5884,0,0.5884,14
-0.1524,0,0.1524,15
-6.7517,0,6.7517,1
6.404,0,6.404,2
5.6127,0,5.6127,3
-5.245,0,5.245,4
4.7122,0,4.7122,5
-3.5457,0,3.5457,6
3.2714,0,3.2714,7
2.8049,0,2.8049,8
-2.2587,0,2.2587,9
2.1833,0,2.1833,10
-1.9634,0,1.9634,11
1.3433,0,1.3433,12
-1.0056,0,1.0056,13
0.8104,0,0.8104,14
0.2549,0,0.2549,15
-6.6025,0,6.6025,1
6.3287,0,6.3287,2
-6.1614,0,6.1614,3
5.1389,0,5.1389,4
-4.6478,0,4.6478,5
4.0124,0,4.0124,6
-3.5534,0,3.5534,7
3.2117,0,3.2117,8
-2.3661,0,2.3661,9
1.8768,0,1.8768,10
-1.8223,0,1.8223,11
1.5618,0,1.5618,12
-0.6258,0,0.6258,13
-0.4503,0,0.4503,14
0.0052,0,0.0052,15
-7.2569,0,7.2569,1
6.078,0,6.078,2
5.5088,0,5.5088,3
-5.4766,0,5.4766,4
-4.313,0,4.313,5
4.2591,0,4.2591,6
3.651,0,3.651,7
-3.2861,0,3.2861,8
-3.0102,0,3.0102,9
2.6391,0,2.6391,10
-2.6021,0,2.6021,11
1.7063,0,1.7063,12
-1.2336,0,1.2336,13
1.1638,0,1.1638,14
-0.2522,0,0.2522,15
-6.4318,0,6.4318,1
6.1379,0,6.1379,2
-5.5289,0,5.5289,3
5.031,0,5.031,4
-4.2231,0,4.2231,5
3.7184,0,3.7184,6
-3.4383,0,3.4383,7
2.8874,0,2.8874,8
2.5918,0,2.5918,9
-2.0582,0,2.0582,10
-1.7822,0,1.7822,11
1.2236,0,1.2236,12
-0.9135,0,0.9135,13
0.7756,0,0.7756,14
-0.5246,0,0.5246,15
7.3475,0,7.3475,1
-7.0576,0,7.0576,2
5.7075,0,5.7075,3
-4.978,0,4.978,4
-4.333,0,4.333,5
-3.6746,0,3.6746,6
3.4426,0,3.4426,7
-3.0671,0,3.0671,8
2.8258,0,2.8258,9
2.6064,0,2.6064,10
-1.6539,0,1.6539,11
1.5238,0,1.5238,12
-0.8804,0,0.8804,13
0.8173,0,0.8173,14
0.0265,0,0.0265,15
-6.731,0,6.731,1
6.6332,0,6.6332,2
6.0561,0,6.0561,3
-5.6943,0,5.6943,4
4.9501,0,4.9501,5
-4.3823,0,4.3823,6
-3.9863,0,3.9863,7
3.9154,0,3.9154,8
2.5541,0,2.5541,9
-2.3588,0,2.3588,10
1.8408,0,1.8408,11
-1.2515,0,1.2515,12
0.7717,0,0.7717,13
-0.5061,0,0.5061,14
0.4388,0,0.4388,15
-6.3199,0,6.3199,1
-5.6415,0,5.6415,2
5.3578,0,5.3578,3
4.7738,0,4.7738,4
4.288,0,4.288,5
-4.22,0,4.22,6
-3.1964,0,3.1964,7
2.9841,0,2.9841,8
-2.3524,0,2.3524,9
2.0489,0,2.0489,10
1.7954,0,1.7954,11
-1.6408,0,1.6408,12
-0.8627,0,0.8627,13
0.6145,0,0.6145,14
-0.307,0,0.307,15
6.5194,0,6.5194,1
6.019,0,6.019,2
-5.547,0,5.547,3
