"Re","Im","Norm","Order"
12.3122,0,12.3122,27
11.9704,0,11.9704,28
-11.9263,0,11.9263,29
-11.4182,0,11.4182,30
11.0902,0,11.0902,31
-11.0193,0,11.0193,32
-10.7113,0,10.7113,33
10.6921,0,10.6921,34
10.6102,0,10.6102,35
-10.3763,0,10.3763,36
10.1205,0,10.1205,37
-9.9911,0,9.9911,38
-9.7246,0,9.7246,39
9.7112,0,9.7112,40
9.6107,0,9.6107,41
-9.472,0,9.472,42
9.4108,0,9.4108,43
9.1395,0,9.1395,44
9.1132,0,9.1132,45
-8.8529,0,8.8529,46
-8.4224,0,8.4224,47
8.1569,0,8.1569,48
-8.1542,0,8.1542,49
-8.0332,0,8.0332,50
7.9787,0,7.9787,51
7.8435,0,7.8435,52
-7.5524,0,7.5524,53
7.4502,0,7.4502,54
-7.1118,0,7.1118,55
6.9458,0,6.9458,56
-6.8213,0,6.8213,57
6.6846,0,6.6846,58
6.2086,0,6.2086,59
-6.1265,0,6.1265,60
-5.9122,0,5.9122,61
5.7734,0,5.7734,62
-5.5987,0,5.5987,63
5.5533,0,5.5533,64
-5.4801,0,5.4801,65
5.4369,0,5.4369,66
5.2189,0,5.2189,67
5.152,0,5.152,68
-5.0736,0,5.0736,69
-4.8285,0,4.8285,70
4.7183,0,4.7183,71
-4.4363,0,4.4363,72
-4.1679,0,4.1679,73
4.1188,0,4.1188,74
-4.0157,0,4.0157,75
-3.8662,0,3.8662,76
3.6089,0,3.6089,77
-3.3551,0,3.3551,78
3.2823,0,3.2823,79
2.9201,0,2.9201,80
-2.7049,0,2.7049,81
-2.644,0,2.644,82
2.4664,0,2.4664,83
2.3762,0,2.3762,84
-2.263,0,2.263,85
2.1605,0,2.1605,86
-2.0346,0,2.0346,87
1.7019,0,1.7019,88
-1.6932,0,1.6932,89
1.3657,0,1.3657,90
-1.227,0,1.227,91
1.221,0,1.221,92
-0.7525,0,0.7525,93
0.707,0,0.707,94
-0.6744,0,0.6744,95
0.4772,0,0.4772,96
-0.4154,0,0.4154,97
-0.3967,0,0.3967,98
0.2611,0,0.2611,99
0.0778,0,0.0778,100
19.7189,0,19.7189,1
-18.9782,0,18.9782,2
18.6907,0,18.6907,3
-18.2086,0,18.2086,4
17.8844,0,17.8844,5
-17.8283,0,17.8283,6
17.3358,0,17.3358,7
17.1603,0,17.1603,8
-17.0805,0,17.0805,9
-16.8908,0,16.8908,10
16.5707,0,16.5707,11
-16.2136,0,16.2136,12
-15.6626,0,15.6626,13
15.4442,0,15.4442,14
-15.1196,0,15.1196,15
14.8168,0,14.8168,16
-14.562,0,14.562,17
14.3069,0,14.3069,18
-14.0064,0,14.0064,19
13.7824,0,13.7824,20
-13.5116,0,13.5116,21
13.4096,0,13.4096,22
13.2485,0,13.2485,23
-13.1893,0,13.1893,24
-12.7487,0,12.7487,25
12.6403,0,12.6403,26
-12.4134,0,12.4134,27
-12.0863,0,12.0863,28
11.8225,0,11.8225,29
-11.8018,0,11.8018,30
11.6824,0,11.6824,31
-10.7536,0,10.7536,32
10.7134,0,10.7134,33
10.6925,0,10.6925,34
-10.6349,0,10.6349,35
10.44,0,10.44,36
-10.1325,0,10.1325,37
9.8724,0,9.8724,38
9.6264,0,9.6264,39
-9.4999,0,9.4999,40
9.4118,0,9.4118,41
-9.3561,0,9.3561,42
9.211,0,9.211,43
9.051,0,9.051,44
8.7018,0,8.7018,45
-8.6313,0,8.6313,46
-8.5201,0,8.5201,47
8.3815,0,8.3815,48
-8.3092,0,8.3092,49
-7.8582,0,7.8582,50
7.696,0,7.696,51
-7.5892,0,7.5892,52
7.588,0,7.588,53
7.4147,0,7.4147,54
-7.3125,0,7.3125,55
7.1124,0,7.1124,56
-6.9339,0,6.9339,57
6.6218,0,6.6218,58
6.5622,0,6.5622,59
-6.4411,0,6.4411,60
6.1896,0,6.1896,61
-5.8911,0,5.8911,62
-5.806,0,5.806,63
5.6781,0,5.6781,64
-5.5893,0,5.5893,65
5.4196,0,5.4196,66
5.2889,0,5.2889,67
-5.2637,0,5.2637,68
4.8646,0,4.8646,69
-4.8117,0,4.8117,70
-4.5426,0,4.5426,71
-4.445,0,4.445,72
4.281,0,4.281,73
-4.182,0,4.182,74
3.9222,0,3.9222,75
-3.8549,0,3.8549,76
-3.6275,0,3.6275,77
3.612,0,3.612,78
-3.0763,0,3.0763,79
3.0277,0,3.0277,80
-2.786,0,2.786,81
2.7604,0,2.7604,82
-2.6682,0,2.6682,83
2.4936,0,2.4936,84
2.3995,0,2.3995,85
-2.3632,0,2.3632,86
-2.2502,0,2.2502,87
2.2019,0,2.2019,88
-1.8265,0,1.8265,89
1.7794,0,1.7794,90
-1.4695,0,1.4695,91
-1.2326,0,1.2326,92
1.1203,0,1.1203,93
0.8285,0,0.8285,94
0.6451,0,0.6451,95
-0.602,0,0.602,96
0.391,0,0.391,97
-0.3577,0,0.3577,98
0.1498,0,0.1498,99
-0.0601,0,0.0601,100
19.5181,0,19.5181,1
-19.1986,0,19.1986,2
18.3765,0,18.3765,3
-18.1396,0,18.1396,4
-17.7014,0,17.7014,5
17.2857,0,17.2857,6
-16.876,0,16.876,7
16.7518,0,16.7518,8
16.2733,0,16.2733,9
-16.1988,0,16.1988,10
15.5067,0,15.5067,11
15.1022,0,15.1022,12
-15.0813,0,15.0813,13
-14.8989,0,14.8989,14
-14.7589,0,14.7589,15
14.4355,0,14.4355,16
-14.3281,0,14.3281,17
-14.1505,0,14.1505,18
14.0566,0,14.0566,19
13.9216,0,13.9216,20
-13.8554,0,13.8554,21
13.6542,0,13.6542,22
-13.4947,0,13.4947,23
13.3072,0,13.3072,24
-13.0128,0,13.0128,25
12.7204,0,12.7204,26
-12.4708,0,12.4708,27
12.1351,0,12.1351,28
12.0643,0,12.0643,29
-11.9966,0,11.9966,30
11.7057,0,11.7057,31
-11.48,0,11.48,32
-11.3693,0,11.3693,33
11.2753,0,11.2753,34
-11.0461,0,11.0461,35
10.9157,0,10.9157,36
-10.5666,0,10.5666,37
-10.5557,0,10.5557,38
10.4412,0,10.4412,39
-10.2343,0,10.2343,40
10.1748,0,10.1748,41
9.7951,0,9.7951,42
-9.6798,0,9.6798,43
-9.4259,0,9.4259,44
9.2388,0,9.2388,45
9.2019,0,9.2019,46
9.0453,0,9.0453,47
-9.001,0,9.001,48
-8.7399,0,8.7399,49
-8.4576,0,8.4576,50
8.399,0,8.399,51
-8.1563,0,8.1563,52
8.1314,0,8.1314,53
7.808,0,7.808,54
-7.6098,0,7.6098,55
7.3326,0,7.3326,56
-7.0604,0,7.0604,57
6.8725,0,6.8725,58
-6.5278,0,6.5278,59
6.4667,0,6.4667,60
-6.1478,0,6.1478,61
-5.8908,0,5.8908,62
